,Au NFA/T (over 3 years),Au Retention ratio (over 3 years),Av Dep%NFA (over 3 years),Av NPM (over 3 years),CFO,CFO >0,Capex,Capital Expenditure,Cash and Cash Equivalents,Construction in Progress,Current Assets,Current Liabilities,Current Price,DPR,DV,DV >3%,Dep,Depreciation & Amortization,Dividends Paid,EY,EY >7,EY >7%,Earnings Growth 5yr cagr,FCF,FCF%,FCF/CFO,Income Tax Expense,Interest Expense,Interest coverage,Interest coverage >3,Market Cap,Mcap (cr),NFA + CWIP,NFAT,NFAT (3yr avg),NPM,Net Debt,Net Fixed Assets,Net Income,Operating Cash Flow,PEG,ROCE,ROCE (3yr avg),ROE,ROE (3yr avg),Retention Ratio,SSGR,Sales cagr >15%,Shares Outstanding,Tax payout >25%,Total Assets,Total Debt,Total Liabilities,Total Revenue,Total Stockholders Equity,Working Capital,cCFO,cCFO > PAT,cCFO/cPAT,cPAT,current,d/e,d/e <0.5,d/e decreasing trend 5 yrs,high,insidersPercentHeld,institutionsCount,institutionsFloatPercentHeld,institutionsPercentHeld,low,mean,median,net cash flow positive,no. shares (cr),npm >8%,p/a,p/b <3,p/e,p/e <10,p/s,peg <1,sgr > Sales growth (very linear),tax %,ticker
0,3.6045660158464465,100.0,1.5067760443522433,9.69938107881998,158078000.0,True,66416000.0,15536000.0,1782000.0,0,547592000.0,264379000.0,31.03,0.0,0.0,False,1.5067760443522433,8524000.0,0,13.702246990432112,True,True,-1,91662000.0,72.85864173979397,0.5798529839699389,14806000.0,256000.0,511.140625,True,1168779136,116.8779136,481428000.0,2.5659407446042053,3.6045660158464465,9.69938107881998,-1,481428000.0,125808000.0,158078000.0,-1,17.475586034417738,15.216044327426234,43.31992727673406,36.86347889737592,100.0,33.455283367106304,False,29589300,False,1070475000.0,-1,665258000.0,1161042000.0,290416000.0,283213000.0,349742000.0,True,1.2804261472844094,273145000.0,31.03,1.6675320918957632,False,False,44.0,0.13577,197.0,0.52037,0.44972,31.0,36.0,34.5,False,2.95893,True,14.854960804525632,True,9.374622,True,0.97919685,False,False,10.529534754718592,GCT
0,192.09526950643544,99.09103955137927,34.44652381115882,16.932214442454878,25912000.0,True,4363000.0,4365000.0,0,0,2111286000.0,229527000.0,71.04,0.9089604486207321,0.0928958217877559,False,34.44652381115882,4879000.0,2875000.0,12.329553518343396,True,True,-1,21549000.0,5.647264160090989,0.8316224143254091,94725000.0,0,inf,True,3094864640,309.486464,13793000.0,149.38032880222048,192.09526950643544,16.932214442454878,0,13793000.0,381583000.0,25912000.0,-1,23.606176195899266,22.95200993225156,29.33665153639875,29.839060688694683,99.09103955137927,3188.586940783781,False,43565100,False,2249994000.0,336606000.0,551831000.0,2098943000.0,1300704000.0,1881759000.0,237549000.0,False,0.20686673302453412,1148319000.0,71.04,0.26520176765812975,True,False,62.0,0.082270004,410.0,0.85576,0.78536004,62.0,62.0,62.0,False,4.35651,True,20.053425630849176,True,9.072797,True,1.447726,False,False,18.50531374540908,GRBK
0,6.1453057004219716,68.36435588935745,20.990007450174456,16.18088111954331,680883000.0,True,179805000.0,82034000.0,95788000.0,0,1162548000.0,1298610000.0,52.13,31.635644110642556,2.8260015763540762,False,20.990007450174456,116827000.0,197330000.0,8.67539377141204,True,True,-1,501078000.0,82.71712341091465,0.7359237930745811,171953000.0,78113000.0,10.59964410533458,True,6982657024,698.2657024,656283000.0,6.019576052266827,6.1453057004219716,16.18088111954331,1397410000.0,656283000.0,605773000.0,680883000.0,-1,43.73486226955032,39.34302149053146,668.6679029516304,928.9849536528385,68.36435588935744,46.98908861919151,False,133947000,False,3263898000.0,1493198000.0,3175002000.0,3760995000.0,90594000.0,-136062000.0,3032121000.0,True,1.3134798723306926,2308464000.0,52.13,22.3552111618871,False,False,62.0,0.01237,750.0,0.96443003,0.9525,48.0,55.0,55.0,False,13.3947,True,18.819781223495642,False,11.794118,False,1.8565983,False,False,22.005674408723795,HRB
0,913.266483170005,100.0,3826.823013865216,27.97995626927192,219821000.0,True,24998000.0,1153000.0,8121000.0,0,579252000.0,175082000.0,37.86,0.0,0.0,False,3826.823013865216,24112000.0,0,6.679554355199182,False,False,-1,194823000.0,133.90541125689896,0.8862802007087585,46311000.0,17496000.0,10.906835848193873,True,2178184192,217.8184192,1257000.0,878.051597051597,913.266483170005,27.97995626927192,171145000.0,1257000.0,145493000.0,219821000.0,-1,25.396848509558094,25.530311593709982,31.155351697673623,53.4799611933168,100.0,21726.333247423285,False,57532600,False,999200000.0,179266000.0,340045000.0,714734000.0,466992000.0,404170000.0,682231000.0,True,1.3911413080049184,490411000.0,37.86,0.38387381368417445,True,False,70.0,0.110360004,399.0,1.06759,0.94977,31.0,50.54545,49.0,False,5.75326,True,17.930046041151126,True,12.212904,False,2.8195574,False,False,24.1449604804905,HRMY
0,4.57486206748589,-1,16.61569314385817,5.669431512282421,35900000.0,True,-2332000.0,8855000.0,1888000.0,1705000.0,179958000.0,70996000.0,30.22,-1,-1,False,16.61569314385817,19461000.0,-1,8.328097021194479,True,True,128.14513176934832,38232000.0,113.59976229386422,1.064958217270195,7331000.0,514000.0,76.71011673151752,True,404113920,40.411392,90712000.0,5.058450245428368,4.57486206748589,5.669431512282421,-1,89007000.0,33655000.0,35900000.0,0.10481170696499806,18.61754625226551,15.941765252359437,22.442052759328906,25.626177954227657,-1,-1,False,13372400,False,293904000.0,-1,128105000.0,508569000.0,149964000.0,108962000.0,133842000.0,True,1.3413441302038445,99782000.0,30.22,0.44690058947480726,True,True,31.0,0.13052,198.0,1.08582,0.9441,30.0,30.5,30.5,False,1.33724,False,11.473660525562176,False,13.43111,False,0.754414,True,False,17.886595422827305,IBEX
0,4.21253804949895,100.0,62.34389376817995,10.466464060597277,31700000.0,True,-1,28800000.0,10000000.0,-1,159900000.0,104000000.0,8.67,0.0,0.0,False,62.34389376817995,47700000.0,0,27.763408714201347,True,True,-1,-1,-1,-1,-63000000.0,32800000.0,0.9359756097560976,False,233400736,23.3400736,-1,3.575210589651023,4.21253804949895,10.466464060597277,301000000.0,91300000.0,64800000.0,31700000.0,-1,10.34688995215311,17.283657224955004,-85.37549407114624,-37.646487201967595,100.0,-18.253515669200638,False,26920500,False,438400000.0,311000000.0,441700000.0,297100000.0,-75900000.0,55900000.0,118400000.0,True,2.2638623326959846,52300000.0,8.67,-4.621870882740448,True,False,20.0,0.06758,131.0,0.88685,0.82691,10.0,13.33333,12.5,False,2.69205,True,18.892128279883384,True,4.070422,True,0.7759333,False,False,-3500.0,INSE
0,6.62044208103195,82.18825345923155,32.78731675658738,16.0290049972415,93439000.0,True,200086000.0,13594000.0,5132000.0,0,641391000.0,162658000.0,17.4,17.811746540768453,6.265510235786334,True,32.78731675658738,39524000.0,74983000.0,11.725427414703562,True,True,60.66208492455083,-106647000.0,-76.0,-1.141354252506983,2487000.0,2430000.0,35.07942386831276,True,1196758016,119.6758016,245659000.0,3.9957128517698846,6.62044208103195,16.0290049972415,19891000.0,245659000.0,140325000.0,93439000.0,0.1365880188639321,14.035416616336096,20.37425073347138,42.66221980353945,35.70971725569717,82.18825345923155,54.43011746322692,True,68779200,False,1197483000.0,25023000.0,239327000.0,660803000.0,328921000.0,478733000.0,161467000.0,False,0.5618549526414319,287382000.0,17.4,0.2768689138121312,True,False,21.0,0.02554,252.0,1.0735099,1.0461,14.0,18.33333,20.0,False,6.87792,True,29.523458868083313,True,8.285714,True,1.3801001,True,True,1.741450298294261,INVX
0,0.0,31.05806956866149,0.0,81.48821193610227,-87118000.0,False,0,0,0,0,0,0,65.09,68.9419304313385,5.504649344956846,True,0.0,0,320427000.0,8.728360091957526,True,True,-1,-87118000.0,-17.146512360258225,1.0,30633000.0,123429000.0,0.0,False,5821024256,582.1024256,0,0,0.0,81.48821193610227,0,0,508080000.0,-87118000.0,-1,-1,-1,20.50860600169775,18.11133901100341,31.058069568661494,0.0,False,89430400,False,5121341000.0,0,2323503000.0,601251000.0,2477399000.0,0,-564105000.0,False,-0.37385305140516734,1508895000.0,65.09,0.8566932496541736,False,False,64.0,0.03841,460.0,0.24881001,0.23924999,57.0,60.6,60.0,False,8.94304,True,11.434049649268493,True,10.705591,False,10.426599,False,False,5.686330198083209,MAIN
0,-1,90.31267337446393,11.951736743794257,16.006661021724643,767800000.0,True,596500000.0,310100000.0,12800000.0,241400000.0,609600000.0,560400000.0,106.31,9.68732662553609,1.3256443632496477,False,11.951736743794257,286800000.0,44800000.0,14.096807469913667,True,True,-13.264510719421374,171300000.0,35.957178841309826,0.22310497525397238,123000000.0,7500000.0,73.64,True,3379488512,337.9488512,2860000000.0,1.4441326046128848,-1,16.006661021724643,377700000.0,2618600000.0,476400000.0,767800000.0,-0.5455833353433852,15.040892193308549,20.639512306502198,19.844212104802768,32.19498756560381,90.31267337446391,-1,False,31789000,False,4595400000.0,390500000.0,1943400000.0,3421800000.0,2400700000.0,49200000.0,3534300000.0,True,1.2783203125,2764800000.0,106.31,0.3119923355687924,True,True,160.0,0.0188,511.0,0.91291,0.89575,115.0,137.5,137.5,False,3.1789,True,11.093000512271225,True,7.236896,True,0.9753777,True,False,20.52052052052052,MATX
0,-1,71.7614565453349,8.38567467069637,21.514420001378088,374375000.0,True,194409000.0,231459000.0,0,15100000.0,234453000.0,283879000.0,124.02,28.23854345466511,1.5319175943197771,False,8.38567467069637,107455000.0,46759000.0,7.591836189374003,True,True,36.643850038853685,179966000.0,77.66293957976413,0.48071051752921534,81922000.0,47241000.0,5.170593340530472,True,3052318208,305.2318208,1600198000.0,0.6933993842739034,-1,21.514420001378088,0,1585098000.0,231727000.0,374375000.0,0.3295491327247492,18.101474390644555,12.74780625228373,24.8154319652346,20.754910469744477,71.7614565453349,-1,True,24611500,True,2277584000.0,870337000.0,1154216000.0,910942000.0,933802000.0,-49426000.0,859893000.0,True,1.4069137143707942,611191000.0,124.02,0.6320483357285591,False,False,150.0,0.01007,356.0,0.92606,0.91674006,139.0,144.0,143.5,False,2.46115,True,10.450943790215323,True,12.075949,False,3.2418497,True,False,26.11900564006262,MGRC
0,0.8403797373455691,80.7447439642009,18.276750838646688,37.40415026960414,920850000.0,True,668500000.0,486729000.0,599000.0,0,410824000.0,290261000.0,24.25,19.25525603579911,2.17256468824935,False,18.276750838646688,414487000.0,97620000.0,8.146049325403041,True,True,-1,252350000.0,68.94300147256897,0.27404028886355,95813000.0,14371000.0,35.6264699742537,True,4627264000,462.7264,2306034000.0,0.6038868256596119,0.8403797373455691,37.40415026960414,562649000.0,2306034000.0,366027000.0,920850000.0,-1,20.05529180336161,30.32424255400413,21.63702140488393,51.903957793645226,80.7447439642009,7.10430165356235,False,185291008,False,2820835000.0,563248000.0,853509000.0,1315886000.0,1691670000.0,120563000.0,3861803000.0,True,1.8697177899021373,2065447000.0,24.25,0.2320269319666365,True,False,34.0,0.013459999,504.0,1.20199,1.1858001,19.0,26.8,27.0,False,18.5291008,True,13.280054973920766,True,12.630209,False,3.4816954,False,False,19.42904999158459,MGY
0,45.70076351642911,100.0,16.063676241612466,11.9760526710135,179736000.0,True,12578000.0,8417000.0,0,0,4196972000.0,267906000.0,146.92,0.0,0.0,False,16.063676241612466,15452000.0,0,14.53903110855768,True,True,-1,167158000.0,29.65240143687081,0.930019584279165,169883000.0,-1,-1,False,3877321472,387.7321472,88408000.0,50.13823807668763,45.70076351642911,11.9760526710135,0,88408000.0,563725000.0,179736000.0,-1,16.490241458795065,17.002811976175437,22.397245225251783,25.026843195814624,100.0,531.2510747366748,False,26390700,False,4549796000.0,1342213000.0,1610119000.0,4504670000.0,2516939000.0,3929066000.0,899115000.0,False,0.46911490018887414,1916620000.0,146.92,0.41182801808069247,True,False,185.0,0.024,431.0,1.0071701,0.98299,150.0,162.0,151.0,False,2.63907,True,14.01450363460984,True,8.068095,True,0.8641482,False,False,23.157190216028177,MHO
0,8.635168389131197,88.56777036832518,10.48519303958867,16.735661615768393,645908000.0,True,177295000.0,80203000.0,40734000.0,79216000.0,2012229000.0,397987000.0,94.35,11.432229631674815,0.8531362071395984,False,10.48519303958867,53133000.0,89107000.0,5.791286608665908,False,False,-1,468613000.0,77.47218865260656,0.7255104442118692,205076000.0,410000.0,1859.490243902439,True,10444639232,1044.4639232,627049000.0,7.785355434180845,8.635168389131197,16.735661615768393,-1,547833000.0,604879000.0,645908000.0,-1,28.375215483046706,36.442789452976996,25.87778535965552,37.80293470875589,88.56777036832518,117.50874717957052,False,110701000,False,3290906000.0,-1,486498000.0,3768766000.0,2337445000.0,1614242000.0,2354318000.0,True,1.0084408030113783,2334612000.0,94.35,0.014442264951688703,True,False,130.0,0.025799999,736.0,0.92093,0.89716005,99.0,114.5,114.5,False,11.0701,True,21.92145764452664,False,15.0,False,2.5727582,False,False,24.995185639310534,MLI
0,2.7856671709664753,-611.2745943966064,18.61178815729356,17.25782008284339,21468000000.0,True,4949000000.0,3372000000.0,8706000000.0,7984000000.0,38782000000.0,28420000000.0,87.37,711.2745943966064,3.592522929248063,True,18.61178815729356,4499000000.0,7840000000.0,7.843522318869785,True,True,-1,16519000000.0,96.50639714903313,0.769470840320477,2803000000.0,1271000000.0,15.909520062942565,True,218231046144,21823.1046144,31763000000.0,2.740465513559684,2.7856671709664753,17.25782008284339,28405000000.0,23779000000.0,17117000000.0,21468000000.0,-1,23.912455178945944,16.052314933715625,45.546951917192196,28.121455015911863,-611.2745943966064,-312.4792549546773,False,2497779968,False,117106000000.0,37111000000.0,70734000000.0,64168000000.0,37581000000.0,10362000000.0,67678000000.0,True,1.5022863485016649,45050000000.0,87.37,0.9874936803171815,False,False,141.0,0.00067000004,4219.0,0.80581003,0.80527,82.0,100.41,99.0,False,249.7779968,True,16.045933911413172,False,13.462251,False,3.4304428,False,False,14.059991974317818,MRK
0,9174075.0,-213.4126933060287,0.0,174.38981469108265,93936096.0,True,0.0,0,0,0,101728452.0,78400735.0,32.01,313.4126933060287,4.217435147933954,True,0.0,0,17712013.0,22.20967604445257,True,True,-1,93936096.0,100.70957745537532,1.0,0,0,inf,True,419971168,41.9971168,2.0,12727750.0,9174075.0,174.38981469108265,0,2.0,93274243.0,93936096.0,-1,88.47069495004227,73.8685862681176,444.6893623529486,209.2979024093745,-213.4126933060287,-3414315496.269469,False,13120000,False,101728455.0,0.0,78400735.0,25455500.0,20975146.0,23327717.0,185249804.0,False,0.9941899264555744,186332409.0,32.01,0.0,True,False,,0.00077,67.0,0.45473,0.45438,,,,False,1.312,True,349.4680137601782,False,4.495786,True,16.218489,False,False,0.0,MSB
0,0.467717023692898,243.1765505635266,7.717408642888084,-2.2645437766424243,6363000000.0,True,-1056000000.0,3402000000.0,786000000.0,5183000000.0,12275000000.0,7543000000.0,70.77,-143.1765505635266,1.4729092137580857,False,7.717408642888084,2576000000.0,1145000000.0,4.306812268700499,False,False,-1,7419000000.0,221.59498207885306,1.165959453088166,1397000000.0,375000000.0,15.76,True,77737304064,7773.7304064,38730000000.0,0.5254394599915624,0.467717023692898,-2.2645437766424243,7690000000.0,33547000000.0,3348000000.0,6363000000.0,-1,10.146293488505512,2.3432499239315527,11.53408895166569,-1.1000626887130938,243.1765505635266,-10.29305119667372,False,1098450048,True,56349000000.0,8476000000.0,26240000000.0,18682000000.0,29027000000.0,4732000000.0,16625000000.0,True,10.449402891263356,1591000000.0,70.77,0.30909153546697904,True,False,87.0,0.00262,1937.0,0.80244005,0.80033994,58.0,72.33,72.0,False,109.8450048,False,6.0317803480704795,True,12.820652,False,3.776589,False,False,30.52217609788071,NEM
0,0.7125606766102686,81.98879216123082,0.0,37.12786334297157,1408663000.0,True,1150606000.0,1691848000.0,5271000.0,0,500743000.0,544270000.0,25.1,18.011207838769195,6.611986042983761,True,0.0,0,161969000.0,21.240294340600947,True,True,-1,258057000.0,49.596969487303674,0.18319285734061305,160509000.0,157717000.0,4.91934287362808,True,2449627136,244.9627136,5082170000.0,0.4801031403855494,0.7125606766102686,37.12786334297157,-1,5082170000.0,520308000.0,1408663000.0,-1,16.57328553990551,26.052789264172247,25.40968395390677,169.5586747198533,81.9887921612308,21.69083631868334,False,97594704,False,5603822000.0,-1,3283387000.0,2163761000.0,2047676000.0,-43527000.0,3916869000.0,True,1.7620734409267278,2222875000.0,25.1,1.1570648872184857,False,False,50.0,0.029690001,499.0,1.22145,1.18518,25.0,33.8,33.0,False,9.7594704,True,11.602997599378268,True,4.1419144,True,1.1698097,False,False,23.575938908693526,NOG
0,1.1050631676946578,103.70380753935882,5.8472737122279455,-67.10675056181456,23153807.0,True,63325804.0,2303897.0,9996244.0,1892598.0,292478885.0,140866125.0,92.4,-3.703807539358819,1.2542475537874378,False,5.8472737122279455,18971972.0,6437966.0,10.165569967698454,True,True,-1,-40171997.0,-76.98857329423113,-1.7350061266382673,14476821.0,19932015.0,6.9087549352135245,True,513293088,51.3293088,326586523.0,1.6157683720511606,1.1050631676946578,-67.10675056181456,30419138.0,324693925.0,52179168.0,23153807.0,-1,25.207441179203123,-30.762819509045432,84.90880294415962,-111.11719724586702,103.70380753935882,-82.75111196520932,False,5555120,False,655320393.0,40415382.0,453428516.0,479948633.0,61453190.0,151612760.0,248449853.0,False,-0.869330226308993,-285794564.0,92.4,5.537494310710315,False,False,300.0,0.35812,144.0,0.49443,0.31737,220.0,248.33333,225.0,False,0.555512,False,13.102261894501721,True,1.721953,True,0.8222101,False,False,13.190876484032957,NUTX
0,2.590726923396628,100.0,10.077053561210564,-55.53319498680899,-87263000.0,False,-179138000.0,14639000.0,21888000.0,39513000.0,1128942000.0,1154416000.0,7.84,0.0,0.0,False,10.077053561210564,48496000.0,0,-14.724414657811261,False,False,-1,91875000.0,-49.00026133472712,-1.0528517240984152,10884000.0,20075000.0,-12.400049813200498,False,1273388544,127.3388544,339511000.0,1.724837449920163,2.590726923396628,-55.53319498680899,-1,299998000.0,-187499000.0,-87263000.0,-1,-38.556460313003384,-16.420911394719507,26.153150878680815,99.73426296256497,100.0,-153.94839695577124,False,162422000,False,1560418000.0,-1,2184259000.0,682162000.0,-716927000.0,-25474000.0,-894221000.0,False,0.28530612257920634,-3134251000.0,7.84,-0.32139813398016814,True,False,25.0,0.08756,328.0,0.63743997,0.58163,6.0,12.85714,8.0,False,16.2422,False,-10.431156779731737,False,3.5315316,True,1.1804647,False,False,-6.162556974209439,NVAX
0,6.972577324472809,100.0,9.695428388571921,8.545176409574315,1781000.0,True,274000.0,1731000.0,0,0,20072000.0,4950000.0,10.4,0.0,0.0,False,9.695428388571921,487000.0,0,5.240491845193868,False,False,-1,1507000.0,39.99469214437367,0.8461538461538461,1006000.0,47000.0,102.57446808510639,True,71901648,7.1901648,3525000.0,9.36114553214925,6.972577324472809,8.545176409574315,0,3525000.0,3768000.0,1781000.0,-1,23.439323220536757,16.553045520814813,25.356662180349932,17.25319649389444,100.0,49.886474878445924,False,6913620,False,25518000.0,-1,6710000.0,33995000.0,14860000.0,15122000.0,4008000.0,False,0.4243515087347803,9445000.0,10.4,0.22866756393001345,True,False,,0.22660999,37.0,0.45763,0.35393003,,,,False,0.691362,True,16.9584589765516,False,13.866666,False,1.8211709,False,False,21.072475911185588,OPXS
0,0.3866909732470991,100.0,14.13571589832817,19.98782190001192,12766000.0,True,25171000.0,169000.0,917000.0,0,13215000.0,6908000.0,0.58,0.0,0.0,False,14.13571589832817,16030000.0,0,33.3451725660011,True,True,-1,-12405000.0,-69.73410534600035,-0.9717217609274635,-12751000.0,-1,-1,False,53348052,5.3348052,103736000.0,0.39885847396523993,0.3866909732470991,19.98782190001192,-1,103736000.0,17789000.0,12766000.0,-1,3.775888826740824,3.9098863310157124,17.53440050467216,7.468181642755849,100.0,-6.406605594722881,False,91979400,False,133845000.0,-1,12745000.0,39553000.0,101452000.0,6307000.0,58198000.0,True,2.766985213711786,21033000.0,0.58,0.002247368213539408,True,False,1.5,0.7023,27.0,0.082399994,0.024530001,1.5,1.5,1.5,False,9.19794,True,14.492765430489474,True,4.142857,True,1.509822,False,False,-253.09646685192538,PED
0,58.680480792238505,94.52677297656139,28.12149002236569,16.579173371018957,1680794000.0,True,137266000.0,118545000.0,0,0,16578401000.0,1495979000.0,132.33,5.473227023438611,0.6423477316994367,False,28.12149002236569,89162000.0,167707000.0,11.80944356487844,True,True,-1,1543528000.0,50.06152574773082,0.9183326451665106,922617000.0,479000.0,8120.866388308977,True,26108444672,2610.8444672,346992000.0,55.573635969529946,58.680480792238505,16.579173371018957,0,346992000.0,3083262000.0,1680794000.0,-1,25.24837746720021,25.01788792661473,29.694555378914345,31.278286954731556,94.52677297656139,891.5047792684222,False,197298000,False,17363763000.0,-1,5241799000.0,17946950000.0,10383257000.0,15082422000.0,5550043000.0,False,0.5415061227281432,10249271000.0,132.33,0.21712965401896533,True,False,163.0,0.0065499996,1358.0,0.96617997,0.95986,98.0,135.84615,140.0,False,19.7298,True,19.166111872593174,True,9.904941,True,1.4755083,False,False,23.031574343608483,PHM
0,0.7281847428808587,100.0,-1,27.33623984078695,115909000.0,True,-1,119239000.0,11000.0,0,28270000.0,49655000.0,150.06,0.0,0.0,False,-1,-1,0,22.23500843565013,True,True,-1,-1,-1,-1,15769000.0,1546000.0,44.51293661060802,True,249174624,24.9174624,295837000.0,0.8475095840972832,0.7281847428808587,27.33623984078695,-1,295837000.0,55404000.0,115909000.0,-1,26.446446300828825,23.677643562330413,34.42311276794035,34.51887035965199,100.0,-1,False,1660500,False,324622000.0,-1,121697000.0,233894000.0,160950000.0,-21385000.0,286668000.0,True,2.1350274449053765,134269000.0,150.06,0.05133892513202858,True,False,,0.80612,131.0,1.3391,0.25962,,,,False,0.16605,True,19.19963405505808,True,10.10505,False,1.1413327,False,False,22.155873716156407,PNRG
0,-1,100.0,12.574062092780943,4.066392577233041,1990127000.0,True,243903000.0,476153000.0,200879000.0,299933000.0,5120163000.0,2552133000.0,46.16,0.0,0.0,False,12.574062092780943,433622000.0,0,9.908081780494312,True,True,227.8239724193367,1746224000.0,160.72928229682688,0.877443499836945,325046000.0,161175000.0,9.923728866139289,True,10965170176,1096.5170176,3693537000.0,5.359397543734376,-1,4.066392577233041,3006092000.0,3393604000.0,1086438000.0,1990127000.0,0.03903903046528177,19.428969247545485,14.936527833272706,32.61232909443917,24.29229583216524,100.0,-1,False,237547008,False,10650576000.0,3206971000.0,6397180000.0,17878291000.0,3331372000.0,2568030000.0,3664326000.0,True,1.677081588435757,2184942000.0,46.16,1.0404848212688347,False,True,57.0,0.82502997,558.0,1.22278,0.21395001,40.0,49.28571,49.0,False,23.7547008,False,11.074393694584735,True,8.894027,True,0.60323036,True,False,23.015870206030154,PPC
0,-1,100.0,86.09676229035684,-63.94721639684341,-107688000.0,False,-6641000.0,74249000.0,44087000.0,3034000.0,1365531000.0,580981000.0,50.57,0.0,0.0,False,86.09676229035684,75663000.0,0,-9.043522862064052,False,False,-13.975113361152191,-101047000.0,27.81403542575593,0.9383311046727584,176000.0,166993000.0,-0.8787613852077631,False,4017184512,401.7184512,120689000.0,4.558014717306253,-1,-63.94721639684341,2323101000.0,117655000.0,-363295000.0,-107688000.0,-0.513273074402354,-17.448264879546425,-33.17578856934835,44.38247888046619,-12883.234088946396,100.0,-1,False,79438096,False,1705024000.0,2367188000.0,2803095000.0,806780000.0,-818555000.0,784550000.0,-874092000.0,False,0.42169279777230695,-2072817000.0,50.57,-3.0188221927665215,True,False,118.0,0.02471,399.0,1.04394,1.0181401,44.0,66.6875,65.5,False,7.9438096,False,-19.164181214518347,True,7.1730494,True,2.2761168,True,False,-0.048468959211718475,PTCT
0,43.39927157039193,100.0,20.945184178286233,6.172970523406175,6170000.0,True,7860000.0,2572000.0,7034000.0,0,97038000.0,53633000.0,25.94,0.0,0.0,False,20.945184178286233,2102000.0,0,6.932890299221994,False,False,-1,-1690000.0,-12.681023486155924,-0.2739059967585089,6863000.0,2215000.0,9.67765237020316,True,192228640,19.222864,12542000.0,28.80885853254683,43.39927157039193,6.172970523406175,37926000.0,12542000.0,13327000.0,6170000.0,-1,28.56177655397481,42.3754666860403,51.67506785575805,61.590896899125546,100.0,246.95723996304278,False,7410510,True,132077000.0,44960000.0,98593000.0,278380000.0,25790000.0,43405000.0,47850000.0,False,0.7713263266490424,62036000.0,25.94,1.6354400930593254,False,False,32.0,0.35116002,108.0,0.63391,0.41131002,30.0,31.0,31.0,False,0.741051,False,11.06121974702035,False,14.655368,False,0.6409416,False,False,33.99207528479445,RCMT
0,-1,100.0,10.253581874337266,32.28355782000798,4420500000.0,True,1312800000.0,881600000.0,349200000.0,1721600000.0,18660900000.0,3944300000.0,589.48,0.0,0.0,False,10.253581874337266,482900000.0,0,7.185927341496952,True,True,-18.802376161008326,3107700000.0,70.42786565743553,0.7030200203596878,367300000.0,55200000.0,72.29528985507247,True,62477213696,6247.7213696,6321300000.0,3.5911700002528635,-1,32.28355782000798,4112300000.0,4599700000.0,4412600000.0,4420500000.0,-0.7905031455983229,14.298641731060977,15.855830407930142,16.98911566197335,19.182825874276453,100.0,-1,False,104170000,False,37759400000.0,4461500000.0,8405800000.0,14202000000.0,25973100000.0,14716600000.0,21110700000.0,True,1.015919229640181,20779900000.0,589.48,0.1041231119889424,True,True,890.0,0.01935,1755.0,0.92164004,0.90379995,543.0,716.78046,750.0,False,10.417,True,13.339097103403244,True,14.8633375,False,4.395408,True,False,7.684261177012071,REGN
0,-1,100.0,142.47702562760927,-20.14217884814803,31471000.0,True,-1,396000.0,10165000.0,-1,135103000.0,63299000.0,41.5,0.0,0.0,False,142.47702562760927,2228000.0,0,2.348878042987625,False,False,-1,-1,-1,-1,881000.0,7918000.0,3.055316999242233,True,744397952,74.4397952,-1,94.03514293207448,-1,-20.14217884814803,49515000.0,338000.0,17485000.0,31471000.0,-1,26.107253891156866,-27.272094370732948,-61.04245217148443,-23.201956887081707,100.0,-1,False,17937300,False,163976000.0,59680000.0,160688000.0,179278000.0,-28644000.0,71804000.0,-42152000.0,False,0.5012545634000451,-84093000.0,41.5,-2.093457617651166,True,False,67.0,0.026530001,177.0,0.80501,0.78365,23.0,38.33333,29.5,False,1.79373,False,14.91576029004052,False,7.642726,True,2.7784233,False,False,4.796907328759665,RIGL
0,-1,-2.8603291345977837,0.0,18.87652214310982,261592000.0,True,-22500000.0,102533000.0,678000.0,779000.0,436893000.0,388710000.0,27.11,102.86032913459779,4.7989967927456885,True,0.0,0,200566000.0,8.593407163348902,True,True,30.67658076472717,284092000.0,79.10187193544704,1.0860118046423437,7050000.0,36916000.0,10.919086574926862,True,4233985792,423.3985792,101824000.0,10.233366688408234,-1,18.87652214310982,1108534000.0,101045000.0,359147000.0,261592000.0,0.35634518996228237,13.382629405429999,8.184852639831128,19.303415789858406,11.54916791185461,-2.8603291345977944,-1,False,154162000,False,3474419000.0,1109212000.0,1642043000.0,1262997000.0,1860536000.0,48183000.0,1154267000.0,True,1.456916670768819,792267000.0,27.11,0.637186810682513,False,False,37.0,0.00896,465.0,0.96852994,0.95985,27.0,30.28571,31.0,False,15.4162,True,9.846158485682993,True,10.931452,False,3.4146614,True,False,1.8748354532713885,RYN
