,stock,range_length_days,price_mode,expansion_move_pct,expansion_closing_range,buy_date,sell_type,sell_date,stage,return_pct,days_held,buy_price,sell_price,peak_return_pct,days_to_peak,stock_stage_weeks_elapsed,stage_iteration,sector_etf,sector_stage_segment,sector_stage_weeks_elapsed,industry_etf,industry_stage_segment,industry_stage_weeks_elapsed
0,SCCO,12,high_low,2.4,83.3,1996-04-17,weakness,1996-05-17,1,8.53,22,2.57,2.79,17.05,3,0,1,XLB,,,COPX,,
1,SCCO,3,high_low,2.44,100.0,1996-11-22,stop_loss,1996-12-06,4,-3.89,9,2.51,2.41,3.17,4,19,1,XLB,,,COPX,,
2,SCCO,7,high_low,3.4,100.0,1997-05-13,stop_loss,1997-05-14,2,-5.26,1,3.02,2.87,0.0,0,5,1,XLB,,,COPX,,
3,SCCO,4,high_low,3.77,100.0,1997-06-03,stop_loss,1997-06-27,2,-4.1,18,3.26,3.13,3.05,12,8,1,XLB,,,COPX,,
4,SCCO,7,high_low,1.83,100.0,1997-06-13,stop_loss,1997-06-26,2,-4.04,9,3.3,3.17,1.81,4,9,1,XLB,,,COPX,,
5,SCCO,4,high_low,2.08,100.0,1998-12-02,stop_loss,1998-12-03,1,-3.67,1,1.92,1.85,0.0,0,13,3,XLB,,,COPX,,
6,SCCO,6,high_low,4.24,100.0,1999-04-13,weakness,1999-05-25,4,19.19,30,1.71,2.04,29.07,3,11,3,XLB,,,COPX,,
7,SCCO,4,high_low,8.37,100.0,1999-06-28,weakness,1999-07-28,1,0.9,21,2.21,2.23,8.11,3,4,4,XLB,,,COPX,,
8,SCCO,5,high_low,12.05,96.7,1999-08-23,weakness,1999-10-19,2,6.02,40,2.48,2.63,16.06,33,0,2,XLB,,,COPX,,
9,SCCO,4,high_low,6.25,81.8,1999-10-11,stop_loss,1999-10-13,2,-4.18,2,2.86,2.74,0.0,0,7,2,XLB,,,COPX,,
10,SCCO,4,high_low,2.04,100.0,2000-04-26,weakness,2000-05-16,4,0.0,14,1.99,1.99,4.0,4,6,4,XLB,,,COPX,,
11,SCCO,3,high_low,4.96,100.0,2000-09-14,stop_loss,2000-09-15,1,-3.9,1,2.5,2.4,0.0,0,6,5,XLB,,,COPX,,
12,SCCO,4,high_low,3.77,87.5,2000-10-02,stop_loss,2000-10-03,1,-3.98,1,2.46,2.36,0.0,0,8,5,XLB,,,COPX,,
13,SCCO,3,high_low,0.86,100.0,2000-10-16,stop_loss,2000-10-16,1,-3.85,0,2.3,2.21,0.0,0,10,5,XLB,,,COPX,,
14,SCCO,3,high_low,2.27,100.0,2001-11-13,weakness,2002-01-25,4,17.44,49,1.55,1.82,13.85,4,8,5,XLB,,,COPX,,
15,SCCO,4,high_low,1.61,100.0,2001-12-17,stop_loss,2001-12-17,4,-3.97,0,1.79,1.72,8.89,14,12,5,XLB,,,COPX,,
16,SCCO,3,high_low,3.45,93.9,2002-03-27,weakness,2002-06-18,1,9.28,57,2.09,2.29,15.13,19,5,6,XLB,,,COPX,,
17,SCCO,6,high_low,3.7,87.0,2002-04-11,weakness,2002-06-18,1,2.64,47,2.23,2.29,8.14,9,7,6,XLB,,,COPX,,
18,SCCO,3,high_low,4.87,94.8,2003-10-16,stop_loss,2003-10-22,2,-3.89,4,4.23,4.07,3.38,3,4,3,XLB,,,COPX,,
19,SCCO,3,high_low,3.69,87.9,2005-09-27,stop_loss,2005-10-13,3,-3.98,12,8.48,8.14,10.65,5,20,4,XLB,,,COPX,,
20,SCCO,5,high_low,1.18,82.4,2005-11-03,stop_loss,2005-11-08,3,-5.47,3,9.23,8.72,0.29,0,25,4,XLB,,,COPX,,
21,SCCO,3,high_low,1.46,73.9,2006-10-20,stop_loss,2006-10-30,3,-4.02,6,16.88,16.2,0.0,0,22,5,XLB,0,17,COPX,0,17
22,SCCO,3,high_low,1.19,99.8,2008-05-16,stop_loss,2008-05-20,3,-3.99,2,36.51,35.05,1.48,0,19,6,XLB,1,8,COPX,1,8
23,SCCO,3,high_low,4.11,95.2,2009-09-23,stop_loss,2009-09-24,1,-4.0,1,29.92,28.72,0.0,0,30,7,XLB,1,29,COPX,1,29
24,SCCO,3,high_low,2.38,94.8,2010-01-05,weakness,2010-01-19,1,-2.94,9,32.79,31.83,5.74,4,44,7,XLB,1,43,COPX,1,43
25,SCCO,3,high_low,3.61,97.0,2012-04-13,stop_loss,2012-04-23,1,-4.01,6,30.25,29.04,5.08,13,163,7,XLB,1,162,COPX,1,162
26,SCCO,9,high_low,3.94,89.7,2012-09-10,weakness,2012-11-08,1,3.38,41,32.77,33.88,7.61,4,184,7,XLB,1,183,COPX,1,183
27,SCCO,3,high_low,2.79,78.7,2013-05-06,stop_loss,2013-05-07,1,-2.44,1,32.53,31.74,0.26,2,218,7,XLB,2,15,COPX,2,15
28,SCCO,5,high_low,3.25,85.8,2013-08-09,weakness,2013-08-29,1,-1.15,14,26.49,26.18,6.24,1,232,7,XLB,2,29,COPX,2,29
29,SCCO,5,high_low,1.84,68.9,2014-05-13,weakness,2014-06-02,1,-0.2,13,28.51,28.46,2.65,1,272,7,XLB,3,17,COPX,3,17
30,SCCO,3,high_low,2.69,90.7,2014-11-10,stop_loss,2014-11-14,1,-4.02,4,29.02,27.85,3.16,9,297,7,XLB,3,42,COPX,3,42
31,SCCO,3,high_low,2.37,95.8,2015-12-07,stop_loss,2015-12-08,1,-4.83,1,25.29,24.07,0.0,0,353,7,XLB,1,2,COPX,1,2
32,SCCO,5,high_low,1.66,99.3,2019-11-04,weakness,2020-01-23,1,8.47,54,36.11,39.16,17.49,47,37,8,XLB,1,180,COPX,1,180
33,SCCO,3,high_low,2.88,95.5,2020-02-05,weakness,2020-02-07,1,-4.84,2,39.05,37.16,0.0,0,51,8,XLB,1,194,COPX,1,194
34,SCCO,4,high_low,1.13,80.5,2020-08-31,stop_loss,2020-09-03,4,-4.0,3,46.37,44.51,0.0,0,23,8,XLB,4,24,COPX,4,24
35,SCCO,3,high_low,2.69,65.5,2021-11-09,stop_loss,2021-11-09,1,-1.55,0,57.54,56.65,3.69,3,59,9,XLB,1,59,COPX,1,59
36,SCCO,3,high_low,3.4,92.4,2023-02-02,stop_loss,2023-02-02,1,-4.0,0,73.99,71.03,0.0,0,123,9,XLB,1,123,COPX,1,123
37,SCCO,3,high_low,2.59,87.0,2023-05-08,stop_loss,2023-05-10,1,-4.0,2,75.65,72.63,0.0,0,136,9,XLB,1,136,COPX,1,136
38,SCCO,3,high_low,4.64,77.6,2023-07-26,stop_loss,2023-08-14,1,-4.0,13,79.66,76.47,4.86,3,148,9,XLB,1,148,COPX,1,148
39,SCCO,4,high_low,3.51,88.6,2023-11-15,stop_loss,2023-11-27,1,-4.01,7,71.42,68.56,1.74,4,164,9,XLB,1,164,COPX,1,164
40,SCCO,4,high_low,5.12,99.1,2023-12-04,stop_loss,2023-12-05,1,-4.01,1,71.19,68.34,0.0,0,166,9,XLB,1,166,COPX,1,166
41,SCCO,3,high_low,3.48,85.0,2023-12-11,weakness,2024-01-18,1,6.56,25,70.72,75.37,19.12,11,167,9,XLB,1,167,COPX,1,167
42,SCCO,3,high_low,9.93,84.2,2024-03-14,weakness,2024-04-25,2,13.38,29,92.43,104.8,20.87,19,0,8,XLB,1,181,COPX,1,181
43,SCCO,9,high_low,4.3,78.4,2024-07-05,stop_loss,2024-07-11,2,-4.0,4,112.91,108.39,0.0,0,16,8,XLB,1,197,COPX,1,197
44,RIOT,5,high_low,1.25,81.3,2017-03-10,weakness,2017-03-22,1,-3.33,8,3.3,3.19,7.88,3,6,1,XLF,1,42,KCE,1,42
45,LBRT,3,high_low,7.78,95.1,2018-04-11,weakness,2018-06-04,0,6.35,37,18.9,20.1,23.6,28,13,0,XLE,1,99,OIH,1,99
46,LBRT,3,high_low,2.78,93.8,2019-03-19,stop_loss,2019-03-22,4,-3.99,3,16.05,15.41,0.56,1,15,1,XLE,1,148,OIH,1,148
47,LBRT,3,high_low,6.83,90.8,2023-07-10,weakness,2023-08-23,1,7.58,32,14.64,15.75,14.96,22,52,4,XLE,1,145,OIH,1,145
48,LBRT,4,high_low,2.84,83.9,2023-09-28,stop_loss,2023-10-02,1,-4.0,2,18.73,17.98,0.43,0,64,4,XLE,1,157,OIH,1,157
49,LBRT,3,high_low,3.96,86.9,2024-01-25,weakness,2024-03-15,1,11.15,35,18.11,20.13,19.0,3,81,4,XLE,1,174,OIH,1,174
50,LBRT,3,high_low,3.2,92.5,2024-07-26,stop_loss,2024-08-02,1,-4.0,5,22.5,21.6,7.33,3,107,4,XLE,1,200,OIH,1,200
51,LBRT,3,high_low,4.02,83.8,2024-12-31,stop_loss,2025-01-30,1,-4.0,19,19.74,18.95,17.12,10,130,4,XLE,1,223,OIH,1,223
52,FSLR,3,high_low,1.8,77.3,2009-12-15,stop_loss,2009-12-23,1,-4.0,6,137.98,132.46,0.73,0,41,1,XLK,1,41,TAN,1,41
53,FSLR,3,high_low,4.11,94.5,2011-01-19,weakness,2011-03-01,1,1.38,28,146.28,148.3,6.92,3,98,1,XLK,1,98,TAN,1,98
54,FSLR,3,high_low,3.98,88.4,2011-02-14,stop_loss,2011-02-25,1,-4.0,8,164.89,158.29,3.58,3,101,1,XLK,1,101,TAN,1,101
55,FSLR,3,high_low,3.73,79.0,2014-03-18,weakness,2014-05-02,2,19.75,32,56.55,67.72,30.63,4,20,2,XLK,3,9,TAN,3,9
56,FSLR,3,high_low,1.4,96.3,2015-02-11,stop_loss,2015-02-19,4,-3.99,5,49.85,47.86,25.42,28,18,3,XLK,2,8,TAN,2,8
57,FSLR,5,high_low,3.19,89.0,2015-04-16,stop_loss,2015-04-30,4,-4.0,10,63.71,61.16,1.63,5,27,3,XLK,2,17,TAN,2,17
58,FSLR,3,high_low,4.88,80.3,2016-10-20,stop_loss,2016-11-03,4,-7.25,10,41.51,38.5,1.78,1,10,4,XLK,1,22,TAN,1,22
59,FSLR,3,high_low,5.03,92.7,2016-12-06,weakness,2016-12-27,4,0.89,14,32.46,32.75,8.16,8,17,4,XLK,1,29,TAN,1,29
60,FSLR,4,high_low,2.46,87.7,2017-01-12,stop_loss,2017-01-23,4,-3.99,6,35.05,33.65,2.0,1,22,4,XLK,1,34,TAN,1,34
61,FSLR,5,high_low,1.75,85.3,2017-06-22,weakness,2017-08-24,4,22.85,44,37.94,46.61,6.72,4,13,5,XLK,1,57,TAN,1,57
62,FSLR,4,high_low,4.87,91.0,2017-07-13,weakness,2017-08-24,4,11.24,30,41.9,46.61,18.5,13,16,5,XLK,1,60,TAN,1,60
63,FSLR,4,high_low,8.65,94.6,2018-01-12,stop_loss,2018-01-12,1,-4.0,0,75.56,72.54,0.0,0,15,5,XLK,1,86,TAN,1,86
64,FSLR,3,high_low,6.45,92.9,2019-04-11,stop_loss,2019-05-09,1,-4.0,19,60.46,58.04,2.28,11,80,5,XLK,1,151,TAN,1,151
65,FSLR,4,high_low,3.23,94.2,2019-06-28,stop_loss,2019-08-05,1,-3.99,25,65.85,63.22,1.91,6,91,5,XLK,1,162,TAN,1,162
66,FSLR,3,high_low,3.07,98.8,2020-02-05,weakness,2020-02-10,1,-1.72,3,53.4,52.48,11.09,10,123,5,XLK,1,194,TAN,1,194
67,FSLR,3,high_low,3.41,99.4,2020-12-16,weakness,2021-02-02,2,8.55,31,91.27,99.07,15.22,4,19,3,XLK,1,12,TAN,1,12
68,FSLR,4,high_low,4.52,72.8,2022-03-29,stop_loss,2022-04-05,4,-4.0,5,83.9,80.54,0.82,0,12,6,XLK,1,79,TAN,1,79
69,FSLR,3,high_low,6.51,98.2,2024-05-22,weakness,2024-06-24,2,20.31,21,213.33,256.65,31.33,3,0,6,XLK,1,191,TAN,1,191
70,BITF,4,high_low,18.95,100.0,2020-01-31,stop_loss,2020-02-03,4,-4.5,1,0.47,0.45,0.3,0,4,1,XLF,1,193,KCE,1,193
71,BITF,3,high_low,4.94,100.0,2020-02-24,stop_loss,2020-02-24,4,0.0,0,0.52,0.52,0.0,0,7,1,XLF,1,196,KCE,1,196
72,BITF,3,high_low,4.15,100.0,2020-04-24,stop_loss,2020-05-05,4,-9.1,7,0.36,0.33,7.62,4,16,1,XLF,4,6,KCE,4,6
73,BITF,5,high_low,2.62,100.0,2020-10-14,stop_loss,2020-10-14,4,0.0,0,0.22,0.22,28.68,5,41,1,XLF,1,3,KCE,1,3
74,EQT,4,high_low,7.32,100.0,1980-04-10,weakness,1980-05-20,0,17.05,28,0.59,0.69,28.41,15,3,0,XLE,,,XOP,,
75,EQT,3,high_low,3.16,100.0,1980-10-06,weakness,1980-11-10,0,3.62,24,1.21,1.25,11.42,14,28,0,XLE,,,XOP,,
76,EQT,3,high_low,4.35,100.0,1981-08-13,stop_loss,1981-08-18,1,-3.79,3,1.34,1.29,0.38,0,3,1,XLE,,,XOP,,
77,EQT,3,high_low,5.04,100.0,1981-11-11,weakness,1981-12-28,4,2.42,31,1.25,1.28,8.47,16,6,1,XLE,,,XOP,,
78,EQT,3,high_low,4.0,100.0,1981-11-20,weakness,1981-12-28,4,-2.31,24,1.31,1.28,3.46,9,7,1,XLE,,,XOP,,
79,EQT,4,high_low,6.02,100.0,1982-08-26,weakness,1982-10-08,4,7.39,30,0.89,0.95,14.2,9,10,2,XLE,,,XOP,,
80,EQT,12,high_low,4.41,100.0,1983-01-31,weakness,1983-03-10,1,-1.87,27,1.08,1.06,2.8,12,4,3,XLE,,,XOP,,
81,EQT,3,high_low,4.06,100.0,1983-07-06,weakness,1983-08-11,2,-0.35,26,1.45,1.45,11.81,5,1,1,XLE,,,XOP,,
82,EQT,10,high_low,1.23,100.0,1983-09-16,weakness,1983-11-04,2,15.15,35,1.66,1.92,21.21,30,11,1,XLE,,,XOP,,
83,EQT,3,high_low,2.6,88.9,1984-03-13,stop_loss,1984-03-21,2,-4.16,6,2.09,2.0,2.54,12,0,2,XLE,,,XOP,,
84,EQT,3,high_low,3.39,85.7,1984-08-03,weakness,1984-09-11,3,7.38,26,1.84,1.98,13.11,15,2,2,XLE,,,XOP,,
85,EQT,6,high_low,3.23,100.0,1984-12-19,stop_loss,1985-01-08,3,-4.02,12,2.18,2.09,2.08,2,22,2,XLE,,,XOP,,
86,EQT,4,high_low,5.16,100.0,1986-04-18,weakness,1986-07-03,4,9.82,53,2.46,2.71,12.88,32,18,3,XLE,,,XOP,,
87,EQT,7,high_low,1.39,100.0,1987-02-18,stop_loss,1987-02-24,2,-3.9,4,3.87,3.72,9.86,35,13,4,XLE,,,XOP,,
88,EQT,5,high_low,5.07,100.0,1987-06-01,weakness,1987-06-24,2,-3.69,17,3.99,3.84,1.14,0,27,4,XLE,,,XOP,,
89,EQT,6,high_low,6.5,100.0,1988-06-02,weakness,1988-07-07,1,0.0,24,3.02,3.02,4.89,20,16,5,XLE,,,XOP,,
90,EQT,8,high_low,2.38,100.0,1988-08-30,weakness,1988-09-14,1,-1.56,10,2.9,2.86,3.52,0,29,5,XLE,,,XOP,,
91,EQT,5,high_low,5.85,71.4,1989-07-11,stop_loss,1989-07-12,1,-4.06,1,3.99,3.83,0.0,0,74,5,XLE,,,XOP,,
92,EQT,5,high_low,6.19,62.5,1990-08-03,stop_loss,1990-08-27,1,-3.91,16,3.54,3.4,0.96,7,129,5,XLE,,,XOP,,
93,EQT,6,high_low,2.82,100.0,1993-03-04,weakness,1993-04-05,2,4.83,22,4.93,5.17,14.48,16,29,5,XLE,,,XOP,,
94,EQT,5,high_low,3.11,88.9,1995-09-05,weakness,1995-09-26,1,-4.27,15,3.98,3.81,4.27,2,23,6,XLE,,,XOP,,
95,EQT,6,high_low,4.28,100.0,1998-03-23,stop_loss,1998-04-13,1,-3.93,14,4.56,4.38,2.8,8,156,6,XLE,,,XOP,,
96,EQT,3,high_low,2.04,76.9,1998-08-10,stop_loss,1998-08-10,4,-3.16,0,3.38,3.27,0.0,0,1,6,XLE,,,XOP,,
97,EQT,3,high_low,2.24,90.9,1998-09-24,stop_loss,1998-09-24,4,-3.94,0,3.49,3.35,12.68,16,8,6,XLE,,,XOP,,
98,EQT,4,high_low,2.33,100.0,1998-10-15,weakness,1998-12-03,4,1.14,34,3.74,3.79,5.0,1,11,6,XLE,,,XOP,,
99,EQT,3,high_low,5.32,100.0,1999-05-05,weakness,1999-08-05,1,30.55,64,3.87,5.05,37.14,54,11,7,XLE,,,XOP,,
100,EQT,3,high_low,3.1,86.1,2000-03-30,stop_loss,2000-04-17,2,-3.96,12,5.95,5.71,4.01,0,0,6,XLE,,,XOP,,
101,EQT,8,high_low,1.4,94.9,2000-09-05,weakness,2000-10-20,2,8.29,33,7.8,8.45,7.88,8,22,6,XLE,,,XOP,,
102,EQT,3,high_low,0.97,95.6,2005-10-31,stop_loss,2005-11-09,2,-4.02,7,20.92,20.08,1.04,2,21,9,XLE,,,XOP,,
103,EQT,3,high_low,1.84,78.5,2006-06-26,weakness,2006-07-19,4,-1.48,16,18.08,17.82,3.31,10,2,8,XLE,0,0,XOP,0,0
104,EQT,3,high_low,1.75,88.3,2008-07-31,stop_loss,2008-08-04,4,-4.47,2,29.35,28.04,0.0,0,1,9,XLE,4,3,XOP,4,3
105,EQT,3,high_low,2.93,81.3,2009-04-30,stop_loss,2009-04-30,1,-4.02,0,19.63,18.84,0.0,0,8,10,XLE,1,8,XOP,1,8
106,EQT,4,high_low,1.37,91.7,2010-09-02,weakness,2010-09-08,4,-0.06,3,18.52,18.51,1.79,6,10,10,XLE,1,78,XOP,1,78
107,EQT,5,high_low,3.72,94.3,2011-04-29,weakness,2011-06-16,1,1.22,33,27.22,27.55,5.62,2,6,11,XLE,1,112,XOP,1,112
108,EQT,4,high_low,0.77,80.7,2011-07-29,stop_loss,2011-08-03,2,-3.84,3,34.08,32.77,2.17,1,6,13,XLE,1,125,XOP,1,125
109,EQT,3,high_low,1.45,77.2,2012-06-15,weakness,2012-08-27,4,14.03,50,25.88,29.52,21.03,30,18,11,XLE,1,171,XOP,1,171
110,EQT,3,high_low,2.13,92.5,2013-07-26,weakness,2013-08-19,2,-1.18,16,46.19,45.65,2.78,4,19,15,XLE,2,27,XOP,2,27
111,EQT,4,high_low,3.48,84.6,2014-07-25,weakness,2014-07-29,3,-3.32,2,55.6,53.75,0.0,0,2,15,XLE,3,27,XOP,3,27
112,EQT,3,high_low,2.96,76.0,2023-06-05,stop_loss,2023-06-05,4,-3.99,0,37.3,35.81,10.27,18,23,15,XLE,1,140,XOP,1,140
113,EQT,3,high_low,3.58,90.0,2024-12-31,weakness,2025-02-25,1,8.15,36,46.23,50.0,16.33,10,66,16,XLE,1,223,XOP,1,223
114,EQT,3,high_low,1.89,98.6,2025-05-12,stop_loss,2025-06-10,1,-4.0,20,56.05,53.81,1.09,14,84,16,XLE,1,241,XOP,1,241
115,EQT,3,high_low,5.16,97.3,2025-07-15,stop_loss,2025-07-21,1,-4.0,4,58.3,55.97,1.53,3,94,16,XLE,1,251,XOP,1,251
116,CPER,5,high_low,4.48,67.6,2012-01-20,weakness,2012-03-09,0,1.22,34,26.97,27.3,4.63,14,9,0,,,,,,
117,CPER,15,high_low,1.11,98.7,2015-03-23,stop_loss,2015-04-14,4,-5.12,15,18.94,17.97,2.8,0,16,3,,,,,,
118,CPER,7,high_low,2.2,75.9,2015-09-09,stop_loss,2015-09-22,4,-4.73,9,16.27,15.5,2.03,6,41,3,,,,,,
119,CPER,4,high_low,9.26,87.0,2016-01-20,stop_loss,2016-01-20,1,0.0,0,13.24,13.24,6.42,11,17,4,,,,,,
120,CPER,6,high_low,2.96,83.3,2017-02-13,stop_loss,2017-02-17,2,-4.27,4,18.48,17.69,0.0,0,11,1,,,,,,
121,CPER,20,high_low,3.4,97.5,2017-07-26,weakness,2017-09-14,3,2.21,35,18.55,18.96,8.89,29,22,1,,,,,,
122,CPER,3,high_low,2.38,78.3,2021-10-14,stop_loss,2021-10-27,3,-4.43,9,28.21,26.96,2.94,4,10,2,,,,,,
123,CPER,9,high_low,4.82,96.6,2022-06-03,stop_loss,2022-06-09,3,-2.86,4,27.3,26.52,0.0,0,43,2,,,,,,
124,CPER,4,high_low,1.95,93.5,2022-10-27,stop_loss,2022-10-31,1,-4.93,2,21.31,20.26,0.0,0,4,8,,,,,,
125,CPER,3,high_low,5.86,98.1,2022-11-07,stop_loss,2022-11-21,1,-1.24,10,21.81,21.54,8.8,4,5,8,,,,,,
126,CPER,7,high_low,3.66,97.3,2024-09-25,stop_loss,2024-10-15,2,-3.05,14,28.19,27.33,3.37,5,23,3,,,,,,
127,CPER,11,high_low,3.01,96.1,2025-03-06,stop_loss,2025-03-10,1,-3.27,2,29.98,29.0,9.24,14,9,9,,,,,,
128,CPER,3,high_low,3.43,83.9,2026-01-06,stop_loss,2026-01-08,2,-4.67,2,37.08,35.35,0.51,0,42,4,,,,,,
129,SMMT,4,high_low,7.53,100.0,2019-12-27,stop_loss,2019-12-30,1,-3.97,1,1.51,1.45,5.96,2,45,2,XLV,1,188,XBI,1,188
130,SMMT,3,high_low,5.13,77.9,2026-01-07,stop_loss,2026-01-12,4,-4.0,3,18.98,18.22,3.69,2,8,3,XLV,1,276,XBI,1,276
131,INTC,3,high_low,5.56,92.9,1983-01-13,stop_loss,1983-01-24,2,-3.44,7,0.45,0.43,8.19,2,0,2,XLK,,,SMH,,
132,INTC,6,high_low,4.07,100.0,1983-05-23,weakness,1983-08-08,2,35.65,53,0.6,0.81,3.48,2,18,2,XLK,,,SMH,,
133,INTC,7,high_low,2.38,87.5,1984-01-06,stop_loss,1984-01-11,2,-4.0,3,0.9,0.86,0.0,0,51,2,XLK,,,SMH,,
134,INTC,4,high_low,2.13,87.5,1984-08-22,stop_loss,1984-09-04,4,-4.0,8,0.75,0.72,3.47,2,25,1,XLK,,,SMH,,
135,INTC,5,high_low,2.76,90.9,1987-10-02,stop_loss,1987-10-13,2,-4.0,7,1.26,1.21,3.72,1,0,3,XLK,,,SMH,,
136,INTC,4,high_low,3.72,92.9,1989-07-18,stop_loss,1989-07-18,1,-4.26,0,0.96,0.92,0.0,0,17,5,XLK,,,SMH,,
137,INTC,4,high_low,1.64,80.0,1989-09-13,stop_loss,1989-10-16,1,-4.51,23,0.98,0.94,9.92,18,25,5,XLK,,,SMH,,
138,INTC,4,high_low,3.78,100.0,1990-05-24,stop_loss,1990-06-08,2,-4.0,10,1.5,1.44,1.3,2,19,5,XLK,,,SMH,,
139,INTC,4,high_low,4.52,100.0,1992-06-30,stop_loss,1992-07-08,2,-3.93,5,1.8,1.73,1.08,9,24,6,XLK,,,SMH,,
140,INTC,3,high_low,4.75,100.0,1992-12-04,weakness,1993-02-09,2,43.23,45,2.42,3.47,16.61,15,46,6,XLK,,,SMH,,
141,INTC,3,high_low,1.96,100.0,1993-01-06,weakness,1993-02-09,2,16.84,24,2.97,3.47,22.76,8,51,6,XLK,,,SMH,,
142,INTC,5,high_low,4.49,95.2,1993-05-27,stop_loss,1993-06-24,2,-4.14,19,3.48,3.34,4.26,6,71,6,XLK,,,SMH,,
143,INTC,3,high_low,7.29,97.5,1993-08-17,stop_loss,1993-09-08,2,-4.13,15,3.98,3.82,2.75,1,83,6,XLK,,,SMH,,
144,INTC,3,high_low,3.03,91.3,1995-02-09,weakness,1995-06-14,2,44.05,86,4.79,6.9,15.5,32,3,7,XLK,,,SMH,,
145,INTC,5,high_low,4.2,100.0,1995-07-10,stop_loss,1995-07-19,2,-5.28,7,8.58,8.12,11.38,5,24,7,XLK,,,SMH,,
146,INTC,4,high_low,3.42,93.7,1996-06-03,stop_loss,1996-06-17,1,-3.63,10,9.39,9.05,2.33,2,12,8,XLK,,,SMH,,
147,INTC,3,high_low,1.5,97.8,1997-05-21,stop_loss,1997-05-30,2,-12.84,6,20.44,17.81,3.56,3,35,8,XLK,,,SMH,,
148,INTC,3,high_low,4.32,93.0,1997-12-02,stop_loss,1997-12-02,3,-3.98,0,20.23,19.43,0.0,0,5,8,XLK,,,SMH,,
149,INTC,3,high_low,4.09,81.2,1998-02-20,stop_loss,1998-03-02,3,-4.0,6,22.81,21.9,3.22,1,16,8,XLK,,,SMH,,
150,INTC,3,high_low,4.14,89.3,1998-06-23,weakness,1998-08-25,4,14.38,44,18.69,21.38,3.51,1,15,8,XLK,,,SMH,,
151,INTC,4,high_low,3.06,95.2,1998-11-05,weakness,1999-02-08,1,38.16,63,23.5,32.47,20.81,12,9,9,XLK,,,SMH,,
152,INTC,3,high_low,3.24,100.0,1999-04-06,stop_loss,1999-04-12,2,-4.0,4,31.69,30.42,4.24,1,11,9,XLK,,,SMH,,
153,INTC,3,high_low,1.97,97.5,1999-07-15,stop_loss,1999-07-20,3,-4.0,3,34.25,32.88,0.0,0,13,9,XLK,,,SMH,,
154,INTC,3,high_low,5.17,86.7,2001-12-06,stop_loss,2001-12-07,4,-4.0,1,34.5,33.12,0.0,0,53,10,XLK,,,SMH,,
155,INTC,4,high_low,7.03,99.0,2003-03-14,stop_loss,2003-03-31,1,-4.37,11,17.41,16.65,8.67,5,4,12,XLK,,,SMH,,
156,INTC,4,high_low,3.78,99.1,2003-05-28,weakness,2003-06-24,1,1.31,19,19.85,20.11,11.54,11,15,12,XLK,,,SMH,,
157,INTC,3,high_low,3.72,96.6,2003-08-19,weakness,2003-09-26,1,4.29,27,26.37,27.5,10.66,13,27,12,XLK,,,SMH,,
158,INTC,3,high_low,3.42,98.9,2004-03-26,weakness,2004-03-31,1,-1.3,3,27.78,27.42,2.77,6,58,12,XLK,,,SMH,,
159,INTC,3,high_low,1.68,88.2,2006-07-31,weakness,2006-08-03,1,-3.26,3,18.08,17.49,0.0,0,180,12,XLK,0,5,SMH,0,5
160,INTC,5,high_low,3.35,93.9,2006-11-15,stop_loss,2006-11-27,1,-4.01,7,21.93,21.05,1.82,1,196,12,XLK,0,21,SMH,0,21
161,INTC,4,high_low,1.39,79.2,2007-01-05,weakness,2007-01-19,1,-2.23,9,21.09,20.62,5.74,6,203,12,XLK,,,SMH,,
162,INTC,6,high_low,3.26,100.0,2007-07-13,stop_loss,2007-07-20,1,-3.99,5,25.8,24.77,2.05,2,230,12,XLK,,,SMH,,
163,INTC,5,high_low,0.84,88.8,2007-08-30,weakness,2007-09-18,1,0.16,12,24.91,24.95,5.1,2,237,12,XLK,4,5,SMH,4,5
164,INTC,3,high_low,2.49,64.4,2007-10-18,stop_loss,2007-10-22,1,-2.11,2,26.51,25.95,1.74,0,244,12,XLK,4,12,SMH,4,12
165,INTC,4,high_low,3.41,97.4,2008-03-12,stop_loss,2008-03-17,1,-4.72,3,21.17,20.17,5.2,8,265,12,XLK,4,33,SMH,4,33
166,INTC,4,high_low,1.97,88.6,2008-05-02,weakness,2008-05-30,1,-1.4,19,23.61,23.28,5.89,10,272,12,XLK,1,6,SMH,1,6
167,INTC,6,high_low,6.68,94.0,2011-04-21,weakness,2011-05-25,1,5.28,23,21.39,22.52,11.64,18,76,13,XLK,1,111,SMH,1,111
168,INTC,7,high_low,5.1,62.0,2014-06-16,weakness,2014-08-08,2,10.3,38,29.72,32.78,17.06,25,0,12,XLK,3,21,SMH,3,21
169,INTC,3,high_low,8.96,94.1,2014-07-17,stop_loss,2014-08-05,2,-4.01,13,34.2,32.83,1.73,3,5,12,XLK,3,26,SMH,3,26
170,INTC,3,high_low,3.01,99.0,2014-11-21,weakness,2014-12-17,2,-1.0,17,35.98,35.62,4.7,9,23,12,XLK,3,44,SMH,3,44
171,INTC,3,high_low,2.43,82.6,2015-04-16,weakness,2015-06-05,4,-1.74,35,32.85,32.28,4.9,30,2,14,XLK,2,17,SMH,2,17
172,INTC,5,high_low,6.78,68.4,2017-10-30,weakness,2017-12-06,2,-3.01,26,44.48,43.14,5.89,3,0,13,XLK,1,75,SMH,1,75
