,stock,range_length_days,price_mode,expansion_move_pct,expansion_closing_range,buy_date,sell_type,sell_date,stage,return_pct,days_held,buy_price,sell_price,peak_return_pct,days_to_peak,stock_stage_weeks_elapsed,stage_iteration,sector_etf,sector_stage_segment,sector_stage_weeks_elapsed,industry_etf,industry_stage_segment,industry_stage_weeks_elapsed
0,FCX,7,open_close,4.22,84.6,1996-02-02,weakness,1996-03-12,1,-1.21,26,15.5,15.31,8.47,19,13,1,XLB,,,COPX,,
1,FCX,8,open_close,5.18,100.0,1996-03-27,stop_loss,1996-03-29,1,-4.0,2,16.5,15.84,0.0,0,21,1,XLB,,,COPX,,
2,FCX,3,open_close,3.52,90.0,1996-04-04,stop_loss,1996-04-18,1,-4.0,9,16.69,16.02,3.0,4,22,1,XLB,,,COPX,,
3,FCX,5,open_close,1.49,100.0,1996-05-07,weakness,1996-05-29,1,-1.1,15,17.06,16.88,5.49,6,27,1,XLB,,,COPX,,
4,FCX,6,open_close,1.32,100.0,1997-02-13,weakness,1997-03-17,1,9.48,21,14.5,15.88,17.67,2,67,1,XLB,,,COPX,,
5,FCX,3,open_close,0.39,75.0,1997-03-25,stop_loss,1997-03-26,1,-4.0,1,16.06,15.42,0.0,0,73,1,XLB,,,COPX,,
6,FCX,4,open_close,2.93,93.3,1997-05-06,stop_loss,1997-05-29,1,-4.0,16,15.38,14.76,1.63,4,79,1,XLB,,,COPX,,
7,FCX,15,open_close,5.06,100.0,1997-07-01,stop_loss,1997-07-01,1,-4.0,0,15.38,14.76,0.0,0,87,1,XLB,,,COPX,,
8,FCX,4,open_close,1.67,90.9,1998-02-05,stop_loss,1998-02-05,4,-4.0,0,7.69,7.38,3.66,3,11,1,XLB,,,COPX,,
9,FCX,3,open_close,3.45,83.3,1998-11-13,stop_loss,1998-11-13,4,-4.0,0,7.5,7.2,0.0,0,51,1,XLB,,,COPX,,
10,FCX,4,open_close,8.07,62.5,1999-02-05,stop_loss,1999-02-10,4,-4.0,3,5.44,5.22,5.17,1,63,1,XLB,,,COPX,,
11,FCX,7,open_close,5.23,83.3,1999-03-10,stop_loss,1999-03-12,1,-4.0,2,5.0,4.8,0.0,0,1,2,XLB,,,COPX,,
12,FCX,4,open_close,10.65,92.3,1999-04-29,weakness,1999-05-26,1,-2.87,19,7.62,7.41,7.38,0,8,2,XLB,,,COPX,,
13,FCX,3,open_close,1.48,100.0,1999-10-26,stop_loss,1999-10-26,1,-4.0,0,8.56,8.22,0.0,0,34,2,XLB,,,COPX,,
14,FCX,5,open_close,3.6,93.8,1999-11-11,stop_loss,1999-11-17,1,-4.0,4,8.97,8.61,1.39,1,36,2,XLB,,,COPX,,
15,FCX,5,open_close,6.07,75.0,2000-02-07,stop_loss,2000-02-08,1,-4.0,1,9.44,9.06,0.0,0,48,2,XLB,,,COPX,,
16,FCX,4,open_close,2.74,83.3,2000-06-15,stop_loss,2000-06-21,4,-4.0,4,4.69,4.5,3.33,1,1,2,XLB,,,COPX,,
17,FCX,6,open_close,3.68,75.0,2000-07-31,weakness,2000-08-10,1,-2.82,8,4.44,4.31,2.11,2,0,3,XLB,,,COPX,,
18,FCX,4,open_close,4.9,72.7,2000-08-25,stop_loss,2000-08-28,1,-4.0,1,4.72,4.53,0.0,0,4,3,XLB,,,COPX,,
19,FCX,6,open_close,0.78,80.0,2000-10-31,stop_loss,2000-11-01,4,-5.38,1,4.06,3.84,0.0,0,2,3,XLB,,,COPX,,
20,FCX,4,open_close,6.02,90.0,2000-12-22,stop_loss,2000-12-27,1,-4.0,2,4.44,4.26,2.82,3,4,4,XLB,,,COPX,,
21,FCX,3,open_close,2.1,100.0,2000-12-29,stop_loss,2000-12-29,1,-4.0,0,4.5,4.32,0.0,0,5,4,XLB,,,COPX,,
22,FCX,4,open_close,17.24,92.3,2001-01-19,weakness,2001-03-15,1,17.12,38,5.47,6.41,8.57,1,8,4,XLB,,,COPX,,
23,FCX,4,open_close,5.69,99.0,2001-05-17,weakness,2001-06-13,2,-2.26,18,7.76,7.59,9.41,2,11,1,XLB,,,COPX,,
24,FCX,4,open_close,7.65,100.0,2001-07-11,weakness,2001-07-16,3,3.37,3,5.78,5.97,10.29,6,4,1,XLB,,,COPX,,
25,FCX,4,open_close,2.51,100.0,2001-07-18,weakness,2001-07-25,3,-3.25,5,6.15,5.95,3.66,1,5,1,XLB,,,COPX,,
26,FCX,3,open_close,1.94,71.4,2001-10-24,stop_loss,2001-10-29,4,-3.96,3,5.3,5.09,2.36,1,4,4,XLB,,,COPX,,
27,FCX,6,open_close,4.4,64.4,2001-11-28,weakness,2002-02-21,4,16.69,57,6.17,7.2,13.86,5,9,4,XLB,,,COPX,,
28,FCX,3,open_close,4.52,100.0,2002-01-28,weakness,2002-02-21,4,-2.7,17,7.4,7.2,7.84,12,17,4,XLB,,,COPX,,
29,FCX,3,open_close,4.61,100.0,2002-03-04,weakness,2002-06-11,4,18.6,69,7.72,9.15,2.79,0,22,4,XLB,,,COPX,,
30,FCX,5,open_close,7.4,95.1,2002-03-28,stop_loss,2002-04-03,4,-4.04,3,8.9,8.54,0.84,1,26,4,XLB,,,COPX,,
31,FCX,10,open_close,3.83,91.5,2002-04-18,stop_loss,2002-04-24,4,-4.0,4,9.25,8.88,0.0,0,29,4,XLB,,,COPX,,
32,FCX,3,open_close,1.28,98.8,2002-09-09,stop_loss,2002-09-10,1,-4.0,1,7.5,7.2,2.6,0,6,5,XLB,,,COPX,,
33,FCX,3,open_close,4.52,78.8,2002-10-23,stop_loss,2002-10-25,1,-4.01,2,6.36,6.11,0.08,1,13,5,XLB,,,COPX,,
34,FCX,5,open_close,1.03,96.0,2002-11-04,weakness,2002-12-12,1,12.37,27,6.43,7.22,8.09,2,14,5,XLB,,,COPX,,
35,FCX,3,open_close,7.75,95.2,2002-11-22,stop_loss,2002-11-25,1,-3.95,1,7.6,7.3,2.57,3,17,5,XLB,,,COPX,,
36,FCX,4,open_close,3.18,93.8,2002-12-13,weakness,2003-02-11,1,9.84,39,7.62,8.38,15.48,13,20,5,XLB,,,COPX,,
37,FCX,3,open_close,2.12,88.5,2003-03-31,weakness,2003-04-28,1,0.63,19,8.68,8.73,7.6,12,35,5,XLB,,,COPX,,
38,FCX,4,open_close,2.32,83.6,2003-05-02,weakness,2003-07-17,1,30.12,52,9.03,11.75,41.2,32,40,5,XLB,,,COPX,,
39,FCX,6,open_close,2.79,100.0,2003-08-11,stop_loss,2003-08-25,2,-4.0,10,13.99,13.43,5.43,6,11,2,XLB,,,COPX,,
40,FCX,3,open_close,1.72,100.0,2003-08-20,stop_loss,2003-08-22,2,-5.59,2,14.75,13.93,0.0,0,13,2,XLB,,,COPX,,
41,FCX,5,open_close,5.94,83.0,2003-11-05,stop_loss,2003-11-10,2,-4.02,3,20.52,19.7,0.0,0,24,2,XLB,,,COPX,,
42,FCX,4,open_close,3.83,97.7,2004-01-06,stop_loss,2004-01-06,2,-3.99,0,22.3,21.41,0.0,0,33,2,XLB,,,COPX,,
43,FCX,5,open_close,6.42,93.3,2004-02-09,weakness,2004-03-24,2,-3.18,31,19.81,19.18,7.77,5,37,2,XLB,,,COPX,,
44,FCX,3,open_close,2.72,99.2,2004-05-19,weakness,2004-05-21,4,4.05,2,15.31,15.93,9.87,7,4,5,XLB,,,COPX,,
45,FCX,5,open_close,4.17,89.0,2004-07-08,stop_loss,2004-07-20,4,-3.97,8,17.37,16.68,3.63,6,11,5,XLB,,,COPX,,
46,FCX,8,open_close,4.34,84.7,2005-01-19,stop_loss,2005-01-20,1,-3.4,1,18.98,18.33,0.0,0,23,6,XLB,,,COPX,,
47,FCX,5,open_close,4.57,91.7,2005-03-07,stop_loss,2005-03-10,1,-4.44,3,21.83,20.85,0.0,0,29,6,XLB,,,COPX,,
48,FCX,3,open_close,2.43,98.0,2006-01-04,weakness,2006-02-09,2,2.39,25,28.69,29.38,7.65,8,15,3,XLB,,,COPX,,
49,FCX,3,open_close,2.97,99.4,2006-01-11,stop_loss,2006-01-12,2,-3.99,1,30.69,29.47,0.62,3,16,3,XLB,,,COPX,,
50,FCX,3,open_close,8.78,96.2,2006-06-30,stop_loss,2006-07-13,3,-3.99,8,27.94,26.83,4.72,1,3,3,XLB,0,1,COPX,0,1
51,FCX,8,open_close,3.81,86.5,2006-08-22,stop_loss,2006-09-11,3,-3.99,13,28.44,27.31,8.26,9,11,3,XLB,0,9,COPX,0,9
52,FCX,5,open_close,2.29,92.2,2006-09-27,weakness,2006-10-02,3,0.75,3,26.75,26.95,1.29,0,16,3,XLB,0,14,COPX,0,14
53,FCX,4,open_close,1.23,73.3,2006-11-22,weakness,2006-12-14,3,-0.32,15,29.6,29.5,6.2,5,24,3,XLB,0,22,COPX,0,22
54,FCX,4,open_close,1.89,89.0,2007-01-24,weakness,2007-02-06,3,-0.43,9,27.62,27.5,5.86,2,33,3,XLB,2,2,COPX,2,2
55,FCX,4,open_close,3.27,89.3,2007-02-14,weakness,2007-03-05,3,-5.42,12,28.2,26.67,9.77,7,36,3,XLB,2,5,COPX,2,5
56,FCX,3,open_close,3.83,85.4,2007-03-16,weakness,2007-05-01,3,11.0,31,30.18,33.51,18.17,21,40,3,XLB,2,9,COPX,2,9
57,FCX,3,open_close,3.02,94.1,2007-07-20,stop_loss,2007-07-25,2,-3.99,3,48.83,46.88,1.4,0,16,4,XLB,,,COPX,,
58,FCX,6,open_close,4.49,91.8,2007-09-14,weakness,2007-11-13,2,6.56,42,47.53,50.65,14.33,5,24,4,XLB,4,7,COPX,4,7
59,FCX,4,open_close,3.34,95.3,2007-10-02,stop_loss,2007-10-04,2,-4.0,2,54.83,52.63,7.07,6,27,4,XLB,4,10,COPX,4,10
60,FCX,5,open_close,2.17,84.4,2007-10-10,stop_loss,2007-10-18,2,-4.0,6,57.33,55.03,2.4,0,28,4,XLB,4,11,COPX,4,11
61,FCX,4,open_close,0.28,85.7,2008-01-15,stop_loss,2008-01-15,3,-2.42,0,48.13,46.97,0.0,0,0,4,XLB,4,25,COPX,4,25
62,FCX,3,open_close,5.31,99.1,2008-04-17,stop_loss,2008-05-01,3,-4.01,10,55.66,53.43,6.58,3,13,4,XLB,1,4,COPX,1,4
63,FCX,4,open_close,1.17,89.8,2008-06-06,weakness,2008-06-25,3,-1.54,13,59.09,58.18,5.48,6,20,4,XLB,1,11,COPX,1,11
64,FCX,5,open_close,2.67,96.7,2008-06-16,stop_loss,2008-06-20,3,-4.0,4,62.0,59.52,0.53,0,21,4,XLB,1,12,COPX,1,12
65,FCX,3,open_close,4.67,100.0,2008-07-31,stop_loss,2008-07-31,3,-4.0,0,50.4,48.38,0.0,0,28,4,XLB,4,3,COPX,4,3
66,FCX,3,open_close,3.48,83.6,2008-08-14,stop_loss,2008-08-15,3,-4.0,1,43.98,42.22,0.0,0,30,4,XLB,4,5,COPX,4,5
67,FCX,3,open_close,2.82,73.5,2009-03-27,stop_loss,2009-03-30,4,-3.58,1,20.82,20.07,1.18,0,28,6,XLB,1,3,COPX,1,3
68,FCX,3,open_close,5.63,92.3,2009-04-13,stop_loss,2009-04-16,4,-4.0,3,22.51,21.61,1.27,0,30,6,XLB,1,5,COPX,1,5
69,FCX,3,open_close,4.57,99.3,2009-08-14,stop_loss,2009-08-14,1,-3.66,0,32.79,31.59,0.0,0,5,7,XLB,1,23,COPX,1,23
70,FCX,7,open_close,3.63,84.6,2009-10-20,stop_loss,2009-10-28,1,-4.0,6,39.88,38.29,4.02,2,15,7,XLB,1,33,COPX,1,33
71,FCX,3,open_close,4.58,76.5,2009-11-10,stop_loss,2009-12-04,1,-3.09,17,41.24,39.97,5.86,11,18,7,XLB,1,36,COPX,1,36
72,FCX,3,open_close,3.62,85.3,2010-02-12,weakness,2010-02-25,1,-2.43,8,36.21,35.33,6.56,4,31,7,XLB,1,49,COPX,1,49
73,FCX,3,open_close,2.71,95.6,2010-03-30,stop_loss,2010-04-19,1,-3.99,13,41.58,39.92,5.01,3,38,7,XLB,1,56,COPX,1,56
74,FCX,6,open_close,4.48,83.9,2010-08-03,stop_loss,2010-08-11,1,-4.49,6,37.07,35.4,1.16,1,56,7,XLB,1,74,COPX,1,74
75,FCX,3,open_close,4.23,98.1,2010-08-30,weakness,2010-11-18,1,40.23,57,35.54,49.85,39.37,31,59,7,XLB,1,77,COPX,1,77
76,FCX,5,open_close,2.41,94.5,2010-10-04,weakness,2010-11-18,1,12.72,33,44.22,49.85,12.03,7,64,7,XLB,1,82,COPX,1,82
77,FCX,8,open_close,5.71,98.5,2010-11-05,stop_loss,2010-11-16,2,-4.0,7,51.5,49.44,4.86,4,0,5,XLB,1,87,COPX,1,87
78,FCX,5,open_close,4.12,96.8,2010-12-02,weakness,2011-01-21,2,4.67,34,52.75,55.22,15.49,28,3,5,XLB,1,91,COPX,1,91
79,FCX,3,open_close,1.89,94.2,2011-02-15,weakness,2011-02-18,2,-1.66,3,55.99,55.06,0.0,0,14,5,XLB,1,102,COPX,1,102
80,FCX,4,open_close,3.35,88.1,2011-03-24,stop_loss,2011-04-12,2,-4.0,13,55.25,53.04,3.96,10,19,5,XLB,1,107,COPX,1,107
81,FCX,3,open_close,3.39,95.8,2011-10-24,stop_loss,2011-11-01,4,-3.99,6,38.57,37.03,10.97,4,11,7,XLB,1,137,COPX,1,137
82,FCX,6,open_close,3.34,91.1,2012-01-26,stop_loss,2012-02-10,4,-3.99,11,46.58,44.72,0.32,7,25,7,XLB,1,151,COPX,1,151
83,FCX,4,open_close,5.61,94.3,2012-07-02,stop_loss,2012-07-10,4,-3.35,5,34.02,32.88,4.26,2,47,7,XLB,1,173,COPX,1,173
84,FCX,4,open_close,3.58,78.6,2012-07-20,stop_loss,2012-07-23,4,-3.68,1,33.96,32.71,0.0,0,50,7,XLB,1,176,COPX,1,176
85,FCX,4,open_close,0.11,91.9,2012-09-04,weakness,2012-10-25,4,8.26,37,36.31,39.31,17.43,8,56,7,XLB,1,182,COPX,1,182
86,FCX,4,open_close,8.5,89.8,2012-09-10,weakness,2012-10-25,4,-0.15,33,39.37,39.31,8.31,4,57,7,XLB,1,183,COPX,1,183
87,FCX,3,open_close,3.52,84.6,2012-09-14,stop_loss,2012-09-17,4,-4.0,1,43.0,41.28,0.0,0,58,7,XLB,1,184,COPX,1,184
88,FCX,5,open_close,2.25,96.7,2012-11-02,stop_loss,2012-11-07,4,-4.01,3,40.67,39.04,0.0,0,65,7,XLB,1,191,COPX,1,191
89,FCX,4,open_close,3.87,87.6,2012-12-17,weakness,2012-12-20,4,0.86,3,33.88,34.17,5.08,16,71,7,XLB,1,197,COPX,1,197
90,FCX,4,open_close,1.68,79.3,2013-01-23,weakness,2013-02-20,4,-3.16,19,35.17,34.06,2.62,10,77,7,XLB,2,1,COPX,2,1
91,FCX,6,open_close,1.77,70.8,2013-03-07,weakness,2013-03-26,4,-0.55,13,32.92,32.74,2.67,6,83,7,XLB,2,7,COPX,2,7
92,FCX,5,open_close,4.13,82.4,2013-04-10,stop_loss,2013-04-12,4,-4.12,2,33.94,32.54,0.0,0,88,7,XLB,2,12,COPX,2,12
93,FCX,4,open_close,4.2,92.6,2013-04-25,stop_loss,2013-04-26,4,-3.99,1,30.8,29.57,0.0,0,90,7,XLB,2,14,COPX,2,14
94,FCX,5,open_close,4.66,68.2,2013-08-09,weakness,2013-08-30,4,-2.28,15,31.11,30.4,2.6,4,105,7,XLB,2,29,COPX,2,29
95,FCX,9,open_close,1.96,100.0,2014-03-24,weakness,2014-05-29,1,4.96,46,32.25,33.85,5.36,12,15,8,XLB,3,9,COPX,3,9
96,FCX,4,open_close,9.08,80.4,2015-04-16,stop_loss,2015-04-23,1,-4.3,5,20.72,19.83,14.19,11,4,9,XLB,2,17,COPX,2,17
97,FCX,3,open_close,3.86,93.8,2015-09-17,stop_loss,2015-09-18,4,-3.77,1,11.66,11.22,3.34,0,9,9,XLB,4,4,COPX,4,4
98,FCX,5,open_close,4.99,69.0,2015-11-04,stop_loss,2015-11-04,4,-4.03,0,12.65,12.14,0.0,0,16,9,XLB,4,11,COPX,4,11
99,FCX,3,open_close,16.04,90.4,2015-12-24,stop_loss,2015-12-28,4,-3.98,1,7.53,7.23,0.53,0,23,9,XLB,1,5,COPX,1,5
100,FCX,5,open_close,3.35,92.3,2016-11-22,weakness,2016-12-16,2,-2.7,17,14.84,14.44,9.23,1,2,6,XLB,1,27,COPX,1,27
101,FCX,3,open_close,4.36,64.7,2017-01-11,stop_loss,2017-01-13,2,-3.47,2,15.55,15.01,2.06,0,9,6,XLB,1,34,COPX,1,34
102,FCX,3,open_close,8.27,95.8,2017-01-25,stop_loss,2017-01-25,2,-2.86,0,16.44,15.97,2.43,5,11,6,XLB,1,36,COPX,1,36
103,FCX,3,open_close,4.4,97.4,2017-03-02,stop_loss,2017-03-02,3,-3.16,0,13.94,13.5,0.0,0,2,6,XLB,1,41,COPX,1,41
104,FCX,5,open_close,1.42,87.5,2017-03-16,weakness,2017-03-20,3,-3.2,2,13.14,12.72,0.0,0,4,6,XLB,1,43,COPX,1,43
105,FCX,5,open_close,3.89,73.2,2017-04-26,weakness,2017-05-02,3,-4.15,4,13.02,12.48,3.69,0,10,6,XLB,1,49,COPX,1,49
106,FCX,7,open_close,2.62,86.0,2017-07-11,weakness,2017-09-13,3,11.98,45,12.52,14.02,20.29,11,21,6,XLB,1,60,COPX,1,60
107,FCX,6,open_close,13.34,92.9,2017-07-26,stop_loss,2017-08-02,3,-4.02,5,14.69,14.1,2.52,0,23,6,XLB,1,62,COPX,1,62
108,FCX,4,open_close,2.07,89.4,2017-08-17,stop_loss,2017-08-18,3,-3.97,1,14.62,14.04,6.22,7,26,6,XLB,1,65,COPX,1,65
109,FCX,3,open_close,2.07,97.5,2018-01-03,stop_loss,2018-01-09,2,-3.99,4,19.81,19.02,0.45,2,3,7,XLB,1,85,COPX,1,85
110,FCX,3,open_close,7.42,96.8,2018-02-15,stop_loss,2018-02-20,2,-4.93,2,19.27,18.32,0.0,0,9,7,XLB,1,91,COPX,1,91
111,FCX,3,open_close,3.07,100.0,2018-04-06,stop_loss,2018-04-09,3,-3.87,1,17.81,17.12,9.88,9,2,7,XLB,1,98,COPX,1,98
112,FCX,6,open_close,4.81,67.3,2018-04-19,stop_loss,2018-04-24,3,-4.07,3,19.18,18.4,2.03,0,4,7,XLB,1,100,COPX,1,100
113,FCX,4,open_close,1.77,68.7,2018-05-17,weakness,2018-06-19,3,-1.74,22,16.67,16.38,4.26,5,8,7,XLB,1,104,COPX,1,104
114,FCX,6,open_close,3.19,84.8,2019-02-14,weakness,2019-03-08,4,-0.41,15,12.14,12.09,9.97,3,29,10,XLB,1,143,COPX,1,143
115,FCX,3,open_close,5.74,76.7,2019-02-20,stop_loss,2019-02-21,4,-4.03,1,13.64,13.09,0.0,0,30,10,XLB,1,144,COPX,1,144
116,FCX,4,open_close,2.99,100.0,2019-06-05,stop_loss,2019-06-05,4,-3.96,0,10.35,9.94,12.17,17,45,10,XLB,1,159,COPX,1,159
117,FCX,3,open_close,4.33,87.5,2019-09-11,stop_loss,2019-09-27,4,-4.05,12,10.13,9.72,6.22,2,59,10,XLB,1,173,COPX,1,173
118,FCX,3,open_close,1.93,64.7,2019-10-11,weakness,2020-01-22,4,35.34,69,9.14,12.37,10.83,8,63,10,XLB,1,177,COPX,1,177
119,FCX,4,open_close,2.34,84.1,2020-01-14,stop_loss,2020-01-21,4,-5.32,4,13.34,12.63,0.0,0,77,10,XLB,1,191,COPX,1,191
120,FCX,5,open_close,5.24,71.4,2020-02-05,stop_loss,2020-02-07,4,-3.98,2,12.32,11.83,0.73,0,80,10,XLB,1,194,COPX,1,194
121,FCX,3,open_close,9.94,85.2,2020-04-07,stop_loss,2020-04-07,4,-3.94,0,7.86,7.55,5.85,4,89,10,XLB,4,4,COPX,4,4
122,FCX,3,open_close,4.35,98.4,2020-11-03,stop_loss,2020-11-04,4,-4.0,1,18.52,17.78,1.35,0,119,10,XLB,1,6,COPX,1,6
123,FCX,4,open_close,4.27,98.3,2020-11-17,weakness,2021-01-28,4,26.95,48,20.74,26.33,20.83,12,121,10,XLB,1,8,COPX,1,8
124,FCX,5,open_close,5.49,85.1,2020-12-31,stop_loss,2021-01-27,4,-3.99,17,26.55,25.49,20.49,9,127,10,XLB,1,14,COPX,1,14
125,FCX,5,open_close,4.76,66.5,2021-04-15,stop_loss,2021-04-20,1,-4.0,3,36.97,35.49,3.16,1,3,11,XLB,1,29,COPX,1,29
126,FCX,3,open_close,4.88,92.2,2021-07-30,stop_loss,2021-08-02,1,-3.57,1,38.1,36.74,0.0,0,18,11,XLB,1,44,COPX,1,44
127,FCX,3,open_close,3.74,86.7,2021-08-30,stop_loss,2021-08-31,1,-4.0,1,37.28,35.79,0.0,0,22,11,XLB,1,48,COPX,1,48
128,FCX,4,open_close,2.71,97.0,2021-09-16,stop_loss,2021-09-16,1,-3.12,0,35.55,34.44,0.0,0,25,11,XLB,1,51,COPX,1,51
129,FCX,3,open_close,5.18,97.6,2021-09-28,weakness,2021-09-30,1,-4.35,2,34.02,32.54,0.0,0,27,11,XLB,1,53,COPX,1,53
130,FCX,6,open_close,1.05,81.5,2021-10-26,stop_loss,2021-10-27,1,-4.99,1,39.44,37.47,0.0,0,31,11,XLB,1,57,COPX,1,57
131,FCX,5,open_close,2.0,84.1,2021-12-22,stop_loss,2022-01-24,1,-4.01,21,39.19,37.62,15.21,14,39,11,XLB,1,65,COPX,1,65
132,FCX,5,open_close,3.15,95.9,2022-02-09,weakness,2022-03-16,1,9.35,24,41.4,45.27,6.88,5,46,11,XLB,1,72,COPX,1,72
133,FCX,3,open_close,7.05,85.7,2022-05-18,stop_loss,2022-05-18,3,-2.18,0,37.16,36.35,0.0,0,2,8,XLB,1,86,COPX,1,86
134,FCX,3,open_close,2.16,88.5,2022-08-08,stop_loss,2022-08-22,4,-4.01,10,30.94,29.7,2.36,3,7,11,XLB,1,97,COPX,1,97
135,FCX,3,open_close,3.87,97.2,2022-11-23,stop_loss,2022-11-28,1,-2.42,2,37.15,36.25,2.4,0,9,12,XLB,1,113,COPX,1,113
136,FCX,9,open_close,4.05,81.2,2023-04-14,stop_loss,2023-04-20,1,-4.5,4,43.13,41.19,0.07,0,29,12,XLB,1,133,COPX,1,133
137,FCX,7,open_close,5.09,68.4,2023-06-14,stop_loss,2023-06-20,1,-3.99,3,40.6,38.98,0.0,0,38,12,XLB,1,142,COPX,1,142
138,FCX,8,open_close,4.84,87.2,2023-12-04,stop_loss,2023-12-05,1,-2.65,1,38.09,37.08,0.0,0,62,12,XLB,1,166,COPX,1,166
139,FCX,3,open_close,2.2,82.9,2023-12-11,weakness,2024-01-16,1,7.41,23,37.53,40.31,15.11,11,63,12,XLB,1,167,COPX,1,167
140,FCX,3,open_close,2.73,98.1,2023-12-14,weakness,2024-01-16,1,0.02,20,40.3,40.31,7.2,8,64,12,XLB,1,168,COPX,1,168
141,FCX,4,open_close,6.74,84.3,2024-03-14,weakness,2024-05-24,1,17.9,50,43.69,51.51,17.42,17,77,12,XLB,1,181,COPX,1,181
142,FCX,4,open_close,0.78,93.3,2024-05-20,stop_loss,2024-05-22,2,-4.06,2,54.0,51.81,1.59,0,3,9,XLB,1,190,COPX,1,190
143,FCX,3,open_close,3.35,83.9,2024-05-29,stop_loss,2024-05-30,2,-2.31,1,52.73,51.51,0.08,0,5,9,XLB,1,192,COPX,1,192
144,FCX,3,open_close,6.61,81.9,2024-09-25,stop_loss,2024-10-15,2,-3.14,14,48.75,47.22,6.48,1,22,9,XLB,1,209,COPX,1,209
145,FCX,4,open_close,3.45,93.0,2025-02-14,stop_loss,2025-02-18,3,-4.0,1,40.53,38.91,0.0,0,8,9,XLB,1,229,COPX,1,229
146,FCX,3,open_close,5.26,84.5,2025-10-09,stop_loss,2025-10-09,1,-4.0,0,44.53,42.75,0.0,0,10,13,XLB,1,263,COPX,1,263
147,FCX,4,open_close,4.15,96.6,2026-01-06,stop_loss,2026-01-08,2,-4.0,2,56.01,53.77,16.28,16,0,10,XLB,1,276,COPX,1,276
148,FCX,3,open_close,0.68,91.6,2026-01-12,weakness,2026-03-09,2,-0.85,38,57.75,57.26,12.78,12,0,10,XLB,1,276,COPX,1,276
149,FCX,6,open_close,0.21,90.2,2026-04-23,stop_loss,2026-04-23,2,0.0,0,62.27,62.27,0.0,0,15,10,XLB,1,291,COPX,1,291
150,FSLR,3,open_close,7.52,100.0,2006-11-24,weakness,2007-01-22,0,2.78,37,27.0,27.75,5.0,1,1,0,XLK,0,22,TAN,0,22
151,FSLR,6,open_close,3.01,84.8,2006-12-18,stop_loss,2006-12-19,0,-4.5,1,29.32,28.0,0.0,0,4,0,XLK,0,25,TAN,0,25
152,FSLR,3,open_close,4.27,100.0,2006-12-28,weakness,2007-01-22,0,-3.38,14,28.72,27.75,3.97,0,6,0,XLK,0,27,TAN,0,27
153,FSLR,3,open_close,4.81,87.7,2007-01-30,weakness,2007-05-02,0,81.9,64,31.1,56.57,5.21,0,11,0,XLK,2,3,TAN,2,3
154,FSLR,3,open_close,2.42,92.3,2007-03-22,stop_loss,2007-03-29,0,-4.01,5,55.4,53.18,5.14,1,18,0,XLK,2,10,TAN,2,10
155,FSLR,4,open_close,4.59,74.8,2007-04-11,stop_loss,2007-05-01,0,-4.0,14,61.28,58.83,5.97,3,21,0,XLK,2,13,TAN,2,13
156,FSLR,3,open_close,2.61,95.0,2007-04-17,stop_loss,2007-04-18,0,-4.0,1,64.24,61.67,0.0,0,22,0,XLK,2,14,TAN,2,14
157,FSLR,3,open_close,4.4,99.4,2007-06-06,stop_loss,2007-06-12,0,-4.0,4,71.5,68.64,66.91,22,29,0,XLK,2,21,TAN,2,21
158,FSLR,5,open_close,3.7,88.7,2007-06-14,weakness,2007-08-06,0,34.67,36,74.7,100.6,59.76,16,30,0,XLK,2,22,TAN,2,22
159,FSLR,4,open_close,4.73,95.6,2007-06-25,weakness,2007-08-06,0,18.56,29,84.85,100.6,40.65,9,31,0,XLK,2,23,TAN,2,23
160,FSLR,3,open_close,3.29,89.9,2007-07-03,weakness,2007-08-06,0,5.63,23,95.24,100.6,25.3,3,33,0,XLK,2,25,TAN,2,25
161,FSLR,3,open_close,22.22,96.5,2007-07-10,stop_loss,2007-07-11,0,-4.0,1,116.25,111.6,0.0,0,34,0,XLK,2,26,TAN,2,26
162,FSLR,4,open_close,10.33,95.0,2007-11-30,stop_loss,2007-11-30,2,-4.0,0,247.5,237.6,0.0,0,3,1,XLK,4,18,TAN,4,18
163,FSLR,3,open_close,6.97,91.3,2007-12-24,stop_loss,2008-01-04,2,-4.72,7,268.27,255.6,4.71,1,6,1,XLK,4,21,TAN,4,21
164,FSLR,3,open_close,2.49,97.4,2008-03-06,stop_loss,2008-03-07,2,-4.03,1,213.0,204.42,0.0,0,17,1,XLK,4,32,TAN,4,32
165,FSLR,5,open_close,4.82,62.4,2008-04-16,stop_loss,2008-04-17,2,-4.0,1,293.0,281.28,1.72,4,23,1,XLK,1,4,TAN,1,4
166,FSLR,4,open_close,6.45,83.0,2008-05-14,stop_loss,2008-05-19,2,-4.0,3,307.72,295.41,1.11,2,27,1,XLK,1,8,TAN,1,8
167,FSLR,3,open_close,5.5,96.9,2008-07-11,stop_loss,2008-07-22,2,-4.0,7,276.45,265.39,4.4,3,35,1,XLK,4,0,TAN,4,0
168,FSLR,3,open_close,0.92,73.0,2008-07-17,stop_loss,2008-07-17,2,0.0,0,285.01,285.01,0.0,0,36,1,XLK,4,1,TAN,4,1
169,FSLR,4,open_close,2.49,94.7,2008-08-21,stop_loss,2008-09-02,3,-4.0,7,271.12,260.28,4.32,1,2,1,XLK,4,6,TAN,4,6
