,ticker,Name,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Au NFA/T (over 3 years),Av Dep%NFA (over 3 years),Au Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%,FCF_capex_from_cashflow,FCF%_capex_from_cashflow,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,high,low,mean,median,Normalized EBIT,Normalized Net Income,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D)
0,LULU,lululemon athletica inc.,43.47404479999001,41.94755418081936,4.192940278240332,4.519287538169,14.597689459249759,0.0,100.0,14.306451654171392,51.664704405077025,14.597689459249759,4.519287538169,14.306451654171392,100.0,0.3723442438838009,inf,29.558937873363256,5194928000.0,2272713000.0,6924448000.0,1.332924729659391,25.587014894793963,13.95102,7.712376433250665,24.950334879549008,19.16805291773731,0.5591516132889746,11.4729,205.08,23528623320.0,0.06697336170368,2.2864451,3403271000.0,790431000.0,689232000.0,1482282000.0,81.6857120184105,1583481000.0,87.26259440013754,0.0,2457.9043328,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,0.6522081758673445,24579043328,1814616000.0,10588126000.0,7603292000.0,3279245000.0,4232081000.0,1575791000.0,26931000.0,3980302000.0,1839630000.0,2140672000.0,2272713000.0,689232000.0,0,446524000.0,0,761461000.0,114729000,3196873000.0,206398000.0,1548860000.0,21.262502493214974,37.26214316510992,42.416756738562114,24.696661835848403,0.09021,0.87648004,0.96338,1560.0,205.08,500.0,155.0,273.783,269.0,2146338333.3333333,1406535333.3333333,,,,,,,,
0,BRKR,Bruker Corporation,5.630441507933001,13.321574236137062,4.470057097331032,4.777393808546699,9.830091347517929,14.543752562945548,85.45624743705446,20.253532527633396,19.878616296200256,9.830091347517929,4.777393808546699,20.253532527633396,85.45624743705446,1.6303369154806855,7.916492693110647,44.17593040115998,1114000000.0,251300000.0,1158200000.0,1.03967684021544,2.6612390879785406,64.34615,2.2279050291734785,-25.391638766804213,11.662957823038633,-2.5341471888030718,15.1719008,33.46,5076518007.68,0.4422913494255713,1.4745317,814800000.0,307200000.0,115300000.0,-55900000.0,-49.42528735632184,136000000.0,120.24756852343059,0.5948959494344743,507.6517888,False,False,True,True,True,False,True,True,False,True,False,True,False,False,True,-0.2224432948666932,5076517888,113100000.0,3366400000.0,5806700000.0,3991500000.0,1377200000.0,2245300000.0,28900000.0,2053200000.0,1281300000.0,771900000.0,251300000.0,115300000.0,30200000.0,183800000.0,47900000.0,91400000.0,151719008,814800000.0,0,2216400000.0,7.095307055891785,22.872924655976732,7.161854103343465,2.249269136686355,0.31983,0.84356004,1.24021,516.0,33.46,65.0,38.0,46.72727,43.0,415133333.3333333,278966666.6666667,842200000.0,225600000.0,405700000.0,2219400000.0,1.0116698206722539,4435800000.0,5.1056912025450645,5.095971884293053
0,REGN,"Regeneron Pharmaceuticals, Inc.",14.298641731060977,15.855830407930142,3.5911700002528635,3.60605262006791,32.28355782000798,0.0,100.0,10.253581874337266,106.16262638761637,32.28355782000798,3.60605262006791,10.253581874337266,100.0,0.1041231119889424,72.29528985507247,7.684261177012071,20779900000.0,4420500000.0,21110700000.0,1.015919229640181,13.339097103403244,14.607106,7.308294282820557,-18.802376161008326,-4.038749873780356,-0.7768755329069353,10.417,579.61,60377973700.0,0.04479116860458668,4.3218136,6321300000.0,1312800000.0,881600000.0,3107700000.0,70.42786565743553,3538900000.0,80.1998821556452,0.0,6143.1123968,True,False,True,False,True,True,True,True,False,True,True,True,False,True,True,0.7030200203596878,61431123968,4412600000.0,14202000000.0,37759400000.0,8405800000.0,25973100000.0,2704400000.0,349200000.0,18660900000.0,3944300000.0,14716600000.0,4420500000.0,881600000.0,0,482900000.0,55200000.0,367300000.0,104170000,4599700000.0,1721600000.0,2355200000.0,18.194369615755505,24.043901593775896,15.951068832950458,12.458003715435998,0.01935,0.90282,0.92064005,1757.0,579.61,890.0,543.0,718.78046,750.0,4675200000.0,4234866666.6666665,12404880000.0,3322760000.0,6745340000.0,38377980000.0,0.07046749203579761,40733180000.0,15.28731726106956,11.497739068080186
0,MELI,"MercadoLibre, Inc.",30.222273943907833,25.035994903522298,8.98076507456235,8.109053323629752,6.734102886184611,-1,101.0,27.298048807345157,27.855222577443666,6.734102886184611,8.109053323629752,27.298048807345157,-1,2.230543796808857,15.945454545454545,21.422697368421055,3463000000.0,7918000000.0,16963000000.0,4.898354028299162,10.850556438791733,60.96893,1.5246690610848186,182.5985237074258,43.243509473001815,0.33389607299174756,5.06974,2472.29,125338675046.0,0.05465192605144431,5.201638,2622000000.0,1028000000.0,860000000.0,6890000000.0,360.5442176870748,7058000000.0,369.33542647828364,-1,12533.8673152,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,0.870169234655216,125338673152,1911000000.0,20777000000.0,25196000000.0,20845000000.0,3071000000.0,6850000000.0,51000000.0,20142000000.0,16603000000.0,3539000000.0,7918000000.0,860000000.0,-1,617000000.0,165000000.0,521000000.0,50697400,2478000000.0,144000000.0,6799000000.0,6.4231410755169565,40.168427311310914,51.495553759094584,8.928237712577088,0.07279,0.84793,0.9145,2258.0,2472.29,3500.0,2170.0,2867.5386,2850.0,1746333333.3333333,1126666666.6666667,4294200000.0,1090800000.0,3440200000.0,7365200000.0,0.9300494216043013,14164200000.0,19.084850292509135,25.94634225818715
0,UNH,UnitedHealth Group Incorporated,12.326936028667054,16.341874741324695,36.383947643503156,34.92582390036116,5.276013176837682,37.42644777369987,62.57355222630012,36.560505846571,78.74322012797812,5.276013176837682,34.92582390036116,36.560505846571,62.57355222630013,0.866465365721754,8.26600102406554,24.059588460963578,74191000000.0,24204000000.0,101821000000.0,1.3724171395452278,5.262677188367675,13.091815,5.26159709959922,-5.152746117936524,11.650101756925668,-2.5407452066050493,90.5673984,302.29,273776188623.36002,0.28090098115069656,0.6475037,10553000000.0,3202000000.0,3499000000.0,21002000000.0,145.79659840333215,20705000000.0,143.73481430059007,2.7515175946741355,27377.6197632,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,0.8677078168897703,273776197632,14405000000.0,400278000000.0,298278000000.0,195687000000.0,88756000000.0,76904000000.0,8212000000.0,85779000000.0,103769000000.0,-17990000000.0,24204000000.0,3499000000.0,7533000000.0,4099000000.0,3906000000.0,4829000000.0,905673984,10553000000.0,0,68692000000.0,7.480690255083073,23.223664882562062,15.880803025124854,5.036730897660481,0.00816,0.86647004,0.8736,4162.0,302.29,626.0,198.0,328.04166,325.0,28256666666.666668,18968666666.666668,,,,,,,,
